"RegionName","City","HousingType","Time","Value","lon","lat"
10001,"New York","1 Bedroom",2012-01-01,NA,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-01-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-01-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2012-01-01,3275,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-01-01,NA,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-02-01,3300,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-02-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-02-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2012-02-01,3300,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-02-01,3492.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-03-01,3300,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-03-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-03-01,3300,-73.9991637,40.7536854
10001,"New York","Condominium",2012-03-01,3200,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-03-01,3437.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-04-01,3290,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-04-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-04-01,3300,-73.9991637,40.7536854
10001,"New York","Condominium",2012-04-01,3200,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-04-01,3421,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-05-01,3250,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-05-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-05-01,3375,-73.9991637,40.7536854
10001,"New York","Condominium",2012-05-01,3200,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-05-01,3495,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-06-01,3340,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-06-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-06-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2012-06-01,3299.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-06-01,3495,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-07-01,3450,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-07-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-07-01,3300,-73.9991637,40.7536854
10001,"New York","Condominium",2012-07-01,3302,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-07-01,3295,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-08-01,3400,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-08-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-08-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2012-08-01,3397.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-08-01,3400,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-09-01,3499,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-09-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-09-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2012-09-01,3495,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-09-01,3290,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-10-01,3500,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-10-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-10-01,3446.5,-73.9991637,40.7536854
10001,"New York","Condominium",2012-10-01,3450,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-10-01,3443,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-11-01,3495,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-11-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-11-01,3395,-73.9991637,40.7536854
10001,"New York","Condominium",2012-11-01,3400,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-11-01,3350,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2012-12-01,3400,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2012-12-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2012-12-01,3390,-73.9991637,40.7536854
10001,"New York","Condominium",2012-12-01,3300,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2012-12-01,3495,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-01-01,3400,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-01-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-01-01,3330,-73.9991637,40.7536854
10001,"New York","Condominium",2013-01-01,3300,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-01-01,3400,-73.9991637,40.7536854
