"RegionName","HousingType","Time","Value"
"Seattle","1 Bedroom",2011-09-01,301.572733180162
"Los Angeles","2 Bedroom",2011-09-01,NA
"San Francisco","2 Bedroom",2011-09-01,NA
"Seattle","2 Bedroom",2011-09-01,274.057265211922
"Los Angeles","3 Bedroom",2011-09-01,NA
"San Francisco","3 Bedroom",2011-09-01,NA
"Seattle","3 Bedroom",2011-09-01,226.663961038961
"Los Angeles","4 Bedroom",2011-09-01,NA
"San Francisco","4 Bedroom",2011-09-01,NA
"Seattle","4 Bedroom",2011-09-01,209.844559585492
"New York","5+ Bedroom",2011-09-01,221.435316336166
"Los Angeles","5+ Bedroom",2011-09-01,NA
"San Francisco","5+ Bedroom",2011-09-01,NA
"Seattle","5+ Bedroom",2011-09-01,183.13533417198
"Los Angeles","All Homes",2011-09-01,NA
"San Francisco","All Homes",2011-09-01,NA
"Seattle","All Homes",2011-09-01,245.936601662652
"New York","Condominium",2011-09-01,NA
"Los Angeles","Condominium",2011-09-01,NA
"San Francisco","Condominium",2011-09-01,622.775800711744
"Seattle","Condominium",2011-09-01,292.470698725958
"New York","Single Family Residence",2011-09-01,NA
"Los Angeles","Single Family Residence",2011-09-01,NA
"San Francisco","Single Family Residence",2011-09-01,NA
"Seattle","Single Family Residence",2011-09-01,222.67969204891
"Los Angeles","1 Bedroom",2011-10-01,NA
"San Francisco","1 Bedroom",2011-10-01,592.447916666667
"Seattle","1 Bedroom",2011-10-01,294.634977938227
"Los Angeles","2 Bedroom",2011-10-01,NA
"San Francisco","2 Bedroom",2011-10-01,NA
"Seattle","2 Bedroom",2011-10-01,261.764666607318
"Los Angeles","3 Bedroom",2011-10-01,NA
"San Francisco","3 Bedroom",2011-10-01,NA
"Seattle","3 Bedroom",2011-10-01,221.03898096992
"Los Angeles","4 Bedroom",2011-10-01,NA
"San Francisco","4 Bedroom",2011-10-01,NA
"Seattle","4 Bedroom",2011-10-01,206.231454005935
"New York","5+ Bedroom",2011-10-01,221.265381460213
"Los Angeles","5+ Bedroom",2011-10-01,NA
"San Francisco","5+ Bedroom",2011-10-01,NA
"Seattle","5+ Bedroom",2011-10-01,175.555555555556
"Los Angeles","All Homes",2011-10-01,NA
"San Francisco","All Homes",2011-10-01,NA
"Seattle","All Homes",2011-10-01,238.193717277487
"New York","Condominium",2011-10-01,NA
"Los Angeles","Condominium",2011-10-01,NA
"San Francisco","Condominium",2011-10-01,612.48654467169
"Seattle","Condominium",2011-10-01,282.392026578073
"New York","Single Family Residence",2011-10-01,NA
"Los Angeles","Single Family Residence",2011-10-01,NA
"San Francisco","Single Family Residence",2011-10-01,NA
"Seattle","Single Family Residence",2011-10-01,217.011099365751
"Los Angeles","1 Bedroom",2011-11-01,NA
"San Francisco","1 Bedroom",2011-11-01,588.122645752516
"Seattle","1 Bedroom",2011-11-01,292.457737321196
"Los Angeles","2 Bedroom",2011-11-01,NA
"San Francisco","2 Bedroom",2011-11-01,NA
"Seattle","2 Bedroom",2011-11-01,262.868809955924
"Los Angeles","3 Bedroom",2011-11-01,NA
"San Francisco","3 Bedroom",2011-11-01,NA
"Seattle","3 Bedroom",2011-11-01,218.642232580294
"Los Angeles","4 Bedroom",2011-11-01,NA
"San Francisco","4 Bedroom",2011-11-01,NA
"Seattle","4 Bedroom",2011-11-01,201.900237529691
"New York","5+ Bedroom",2011-11-01,219.511048718349
"Los Angeles","5+ Bedroom",2011-11-01,NA
"San Francisco","5+ Bedroom",2011-11-01,NA
"Seattle","5+ Bedroom",2011-11-01,176.392572944297
"Los Angeles","All Homes",2011-11-01,NA
"San Francisco","All Homes",2011-11-01,NA
"Seattle","All Homes",2011-11-01,235.291764705882
"New York","Condominium",2011-11-01,NA
"Los Angeles","Condominium",2011-11-01,NA
"San Francisco","Condominium",2011-11-01,603.124887517097
"Seattle","Condominium",2011-11-01,279.268292682927
"New York","Single Family Residence",2011-11-01,NA
"Los Angeles","Single Family Residence",2011-11-01,NA
"San Francisco","Single Family Residence",2011-11-01,NA
"Seattle","Single Family Residence",2011-11-01,214.543472241451
"Los Angeles","1 Bedroom",2011-12-01,NA
"San Francisco","1 Bedroom",2011-12-01,591.531755915318
"Seattle","1 Bedroom",2011-12-01,285.21332730288
"Los Angeles","2 Bedroom",2011-12-01,NA
"San Francisco","2 Bedroom",2011-12-01,NA
"Seattle","2 Bedroom",2011-12-01,253.498985801217
"Los Angeles","3 Bedroom",2011-12-01,NA
"San Francisco","3 Bedroom",2011-12-01,NA
"Seattle","3 Bedroom",2011-12-01,213.575448941303
"Los Angeles","4 Bedroom",2011-12-01,NA
"San Francisco","4 Bedroom",2011-12-01,NA
"Seattle","4 Bedroom",2011-12-01,201.149425287356
"New York","5+ Bedroom",2011-12-01,216.666666666667
"Los Angeles","5+ Bedroom",2011-12-01,NA
"San Francisco","5+ Bedroom",2011-12-01,NA
"Seattle","5+ Bedroom",2011-12-01,174.065185522192
"Los Angeles","All Homes",2011-12-01,NA
"San Francisco","All Homes",2011-12-01,NA
"Seattle","All Homes",2011-12-01,229.093055132501
"New York","Condominium",2011-12-01,NA
"Los Angeles","Condominium",2011-12-01,NA
"San Francisco","Condominium",2011-12-01,592.53246195891
"Seattle","Condominium",2011-12-01,278.884525479196
"New York","Single Family Residence",2011-12-01,NA
"Los Angeles","Single Family Residence",2011-12-01,NA
"San Francisco","Single Family Residence",2011-12-01,NA
"Seattle","Single Family Residence",2011-12-01,209.524052453752
"Los Angeles","1 Bedroom",2012-01-01,NA
"San Francisco","1 Bedroom",2012-01-01,570.47619047619
"Seattle","1 Bedroom",2012-01-01,278.321678321678
"Los Angeles","2 Bedroom",2012-01-01,NA
"San Francisco","2 Bedroom",2012-01-01,NA
"Seattle","2 Bedroom",2012-01-01,247.826086956522
"Los Angeles","3 Bedroom",2012-01-01,NA
"San Francisco","3 Bedroom",2012-01-01,NA
"Seattle","3 Bedroom",2012-01-01,207.361963190184
"Los Angeles","4 Bedroom",2012-01-01,NA
"San Francisco","4 Bedroom",2012-01-01,NA
"Seattle","4 Bedroom",2012-01-01,201.592741935484
"New York","5+ Bedroom",2012-01-01,216.333333333333
"Los Angeles","5+ Bedroom",2012-01-01,NA
"San Francisco","5+ Bedroom",2012-01-01,NA
"Seattle","5+ Bedroom",2012-01-01,170.642570281125
"Los Angeles","All Homes",2012-01-01,NA
"San Francisco","All Homes",2012-01-01,NA
"Seattle","All Homes",2012-01-01,225.164835164835
"New York","Condominium",2012-01-01,NA
"Los Angeles","Condominium",2012-01-01,NA
"San Francisco","Condominium",2012-01-01,598.818375447768
"Seattle","Condominium",2012-01-01,274.730344004006
"New York","Single Family Residence",2012-01-01,NA
"Los Angeles","Single Family Residence",2012-01-01,NA
"San Francisco","Single Family Residence",2012-01-01,NA
"Seattle","Single Family Residence",2012-01-01,205.333333333333
"Los Angeles","1 Bedroom",2012-02-01,NA
"San Francisco","1 Bedroom",2012-02-01,605.263157894737
"Seattle","1 Bedroom",2012-02-01,284.806692307692
"Los Angeles","2 Bedroom",2012-02-01,NA
"San Francisco","2 Bedroom",2012-02-01,NA
"Seattle","2 Bedroom",2012-02-01,251.479289940828
"Los Angeles","3 Bedroom",2012-02-01,NA
"San Francisco","3 Bedroom",2012-02-01,NA
"Seattle","3 Bedroom",2012-02-01,212.291666666667
"Los Angeles","4 Bedroom",2012-02-01,NA
"San Francisco","4 Bedroom",2012-02-01,NA
"Seattle","4 Bedroom",2012-02-01,215.745828245828
"New York","5+ Bedroom",2012-02-01,214.623655913978
"Los Angeles","5+ Bedroom",2012-02-01,NA
"San Francisco","5+ Bedroom",2012-02-01,NA
"Seattle","5+ Bedroom",2012-02-01,181.233421750663
"Los Angeles","All Homes",2012-02-01,NA
"San Francisco","All Homes",2012-02-01,NA
"Seattle","All Homes",2012-02-01,233.995073891626
"New York","Condominium",2012-02-01,NA
"Los Angeles","Condominium",2012-02-01,NA
"San Francisco","Condominium",2012-02-01,619.301773927393
"Seattle","Condominium",2012-02-01,274.509803921569
"New York","Single Family Residence",2012-02-01,NA
"Los Angeles","Single Family Residence",2012-02-01,NA
"San Francisco","Single Family Residence",2012-02-01,NA
"Seattle","Single Family Residence",2012-02-01,216.049382716049
"Los Angeles","1 Bedroom",2012-03-01,NA
"San Francisco","1 Bedroom",2012-03-01,627.56010230179
"Seattle","1 Bedroom",2012-03-01,292.185730464326
"Los Angeles","2 Bedroom",2012-03-01,NA
"San Francisco","2 Bedroom",2012-03-01,NA
"Seattle","2 Bedroom",2012-03-01,256.124721603564
"Los Angeles","3 Bedroom",2012-03-01,NA
"San Francisco","3 Bedroom",2012-03-01,NA
"Seattle","3 Bedroom",2012-03-01,220.632929718347
"Los Angeles","4 Bedroom",2012-03-01,NA
"San Francisco","4 Bedroom",2012-03-01,NA
"Seattle","4 Bedroom",2012-03-01,223.717948717949
"New York","5+ Bedroom",2012-03-01,214.5
"Los Angeles","5+ Bedroom",2012-03-01,NA
"San Francisco","5+ Bedroom",2012-03-01,NA
"Seattle","5+ Bedroom",2012-03-01,186.765263557072
"Los Angeles","All Homes",2012-03-01,NA
"San Francisco","All Homes",2012-03-01,NA
"Seattle","All Homes",2012-03-01,244.559356351236
"New York","Condominium",2012-03-01,NA
"Los Angeles","Condominium",2012-03-01,NA
"San Francisco","Condominium",2012-03-01,614.163982823403
"Seattle","Condominium",2012-03-01,279.661016949153
"New York","Single Family Residence",2012-03-01,NA
"Los Angeles","Single Family Residence",2012-03-01,NA
"San Francisco","Single Family Residence",2012-03-01,NA
"Seattle","Single Family Residence",2012-03-01,226.495726495727
"Los Angeles","1 Bedroom",2012-04-01,NA
"San Francisco","1 Bedroom",2012-04-01,618.095238095238
"Seattle","1 Bedroom",2012-04-01,304.711479435236
"Los Angeles","2 Bedroom",2012-04-01,NA
"San Francisco","2 Bedroom",2012-04-01,NA
"Seattle","2 Bedroom",2012-04-01,265.399665632875
"Los Angeles","3 Bedroom",2012-04-01,NA
"San Francisco","3 Bedroom",2012-04-01,NA
"Seattle","3 Bedroom",2012-04-01,232.01409704009
"Los Angeles","4 Bedroom",2012-04-01,NA
"San Francisco","4 Bedroom",2012-04-01,NA
"Seattle","4 Bedroom",2012-04-01,227.611940298507
"New York","5+ Bedroom",2012-04-01,217.617116470476
"Los Angeles","5+ Bedroom",2012-04-01,NA
"San Francisco","5+ Bedroom",2012-04-01,NA
"Seattle","5+ Bedroom",2012-04-01,188.284518828452
"Los Angeles","All Homes",2012-04-01,NA
"San Francisco","All Homes",2012-04-01,NA
"Seattle","All Homes",2012-04-01,249.970085470085
"New York","Condominium",2012-04-01,NA
"Los Angeles","Condominium",2012-04-01,NA
"San Francisco","Condominium",2012-04-01,617.871148459384
"Seattle","Condominium",2012-04-01,279.933333333333
"New York","Single Family Residence",2012-04-01,NA
"Los Angeles","Single Family Residence",2012-04-01,NA
"San Francisco","Single Family Residence",2012-04-01,NA
"Seattle","Single Family Residence",2012-04-01,233.695652173913
"Los Angeles","1 Bedroom",2012-05-01,NA
"San Francisco","1 Bedroom",2012-05-01,665.247069105509
"Seattle","1 Bedroom",2012-05-01,320.777027027027
"Los Angeles","2 Bedroom",2012-05-01,NA
"San Francisco","2 Bedroom",2012-05-01,NA
"Seattle","2 Bedroom",2012-05-01,275.511111111111
"Los Angeles","3 Bedroom",2012-05-01,NA
"San Francisco","3 Bedroom",2012-05-01,NA
"Seattle","3 Bedroom",2012-05-01,241.544943820225
"Los Angeles","4 Bedroom",2012-05-01,NA
"San Francisco","4 Bedroom",2012-05-01,NA
"Seattle","4 Bedroom",2012-05-01,234.251968503937
"New York","5+ Bedroom",2012-05-01,219.230769230769
"Los Angeles","5+ Bedroom",2012-05-01,NA
"San Francisco","5+ Bedroom",2012-05-01,NA
"Seattle","5+ Bedroom",2012-05-01,191.50234741784
"Los Angeles","All Homes",2012-05-01,NA
"San Francisco","All Homes",2012-05-01,NA
"Seattle","All Homes",2012-05-01,253.788612954444
"New York","Condominium",2012-05-01,NA
"Los Angeles","Condominium",2012-05-01,NA
"San Francisco","Condominium",2012-05-01,634.837059204285
"Seattle","Condominium",2012-05-01,288.888888888889
"New York","Single Family Residence",2012-05-01,NA
"Los Angeles","Single Family Residence",2012-05-01,NA
"San Francisco","Single Family Residence",2012-05-01,NA
"Seattle","Single Family Residence",2012-05-01,240.737037037037
"Los Angeles","1 Bedroom",2012-06-01,NA
"San Francisco","1 Bedroom",2012-06-01,661.627906976744
"Seattle","1 Bedroom",2012-06-01,329.754601226994
"Los Angeles","2 Bedroom",2012-06-01,NA
"San Francisco","2 Bedroom",2012-06-01,NA
"Seattle","2 Bedroom",2012-06-01,283.127311888374
"Los Angeles","3 Bedroom",2012-06-01,NA
"San Francisco","3 Bedroom",2012-06-01,NA
"Seattle","3 Bedroom",2012-06-01,245.774647887324
"Los Angeles","4 Bedroom",2012-06-01,NA
"San Francisco","4 Bedroom",2012-06-01,NA
"Seattle","4 Bedroom",2012-06-01,237.755102040816
"New York","5+ Bedroom",2012-06-01,219.758064516129
"Los Angeles","5+ Bedroom",2012-06-01,NA
"San Francisco","5+ Bedroom",2012-06-01,NA
"Seattle","5+ Bedroom",2012-06-01,193.529411764706
"Los Angeles","All Homes",2012-06-01,NA
"San Francisco","All Homes",2012-06-01,NA
"Seattle","All Homes",2012-06-01,258.620689655172
"New York","Condominium",2012-06-01,NA
"Los Angeles","Condominium",2012-06-01,NA
"San Francisco","Condominium",2012-06-01,643.901591257831
"Seattle","Condominium",2012-06-01,291.173794358508
"New York","Single Family Residence",2012-06-01,NA
"Los Angeles","Single Family Residence",2012-06-01,NA
"San Francisco","Single Family Residence",2012-06-01,NA
"Seattle","Single Family Residence",2012-06-01,244.98427672956
"Los Angeles","1 Bedroom",2012-07-01,NA
"San Francisco","1 Bedroom",2012-07-01,646.674387265224
"Seattle","1 Bedroom",2012-07-01,327.996926229508
"Los Angeles","2 Bedroom",2012-07-01,NA
"San Francisco","2 Bedroom",2012-07-01,NA
"Seattle","2 Bedroom",2012-07-01,280.693340641272
"Los Angeles","3 Bedroom",2012-07-01,NA
"San Francisco","3 Bedroom",2012-07-01,NA
"Seattle","3 Bedroom",2012-07-01,243.534571344686
"Los Angeles","4 Bedroom",2012-07-01,NA
"San Francisco","4 Bedroom",2012-07-01,NA
"Seattle","4 Bedroom",2012-07-01,237.352542282736
"New York","5+ Bedroom",2012-07-01,216.956231497069
"Los Angeles","5+ Bedroom",2012-07-01,NA
"San Francisco","5+ Bedroom",2012-07-01,NA
"Seattle","5+ Bedroom",2012-07-01,200.267379679144
"Los Angeles","All Homes",2012-07-01,NA
"San Francisco","All Homes",2012-07-01,NA
"Seattle","All Homes",2012-07-01,257.936507936508
"New York","Condominium",2012-07-01,NA
"Los Angeles","Condominium",2012-07-01,NA
"San Francisco","Condominium",2012-07-01,656.241071428571
"Seattle","Condominium",2012-07-01,289.346246973366
"New York","Single Family Residence",2012-07-01,NA
"Los Angeles","Single Family Residence",2012-07-01,NA
"San Francisco","Single Family Residence",2012-07-01,NA
"Seattle","Single Family Residence",2012-07-01,243.846342383107
"Los Angeles","1 Bedroom",2012-08-01,NA
"San Francisco","1 Bedroom",2012-08-01,639.078498293515
"Seattle","1 Bedroom",2012-08-01,324.400564174894
"Los Angeles","2 Bedroom",2012-08-01,NA
"San Francisco","2 Bedroom",2012-08-01,NA
"Seattle","2 Bedroom",2012-08-01,275
"Los Angeles","3 Bedroom",2012-08-01,NA
"San Francisco","3 Bedroom",2012-08-01,NA
"Seattle","3 Bedroom",2012-08-01,238.255033557047
"Los Angeles","4 Bedroom",2012-08-01,NA
"San Francisco","4 Bedroom",2012-08-01,NA
"Seattle","4 Bedroom",2012-08-01,231.681236467052
"New York","5+ Bedroom",2012-08-01,214.874533921473
"Los Angeles","5+ Bedroom",2012-08-01,NA
"San Francisco","5+ Bedroom",2012-08-01,NA
"Seattle","5+ Bedroom",2012-08-01,199.6
"Los Angeles","All Homes",2012-08-01,NA
"San Francisco","All Homes",2012-08-01,NA
"Seattle","All Homes",2012-08-01,253.244751381215
"New York","Condominium",2012-08-01,NA
"Los Angeles","Condominium",2012-08-01,NA
"San Francisco","Condominium",2012-08-01,663.77675519255
"Seattle","Condominium",2012-08-01,290.519877675841
"New York","Single Family Residence",2012-08-01,NA
"Los Angeles","Single Family Residence",2012-08-01,NA
"San Francisco","Single Family Residence",2012-08-01,NA
"Seattle","Single Family Residence",2012-08-01,237.113402061856
"Los Angeles","1 Bedroom",2012-09-01,NA
"San Francisco","1 Bedroom",2012-09-01,669.064748201439
"Seattle","1 Bedroom",2012-09-01,322.727272727273
"Los Angeles","2 Bedroom",2012-09-01,NA
"San Francisco","2 Bedroom",2012-09-01,NA
"Seattle","2 Bedroom",2012-09-01,276.772796010954
"Los Angeles","3 Bedroom",2012-09-01,NA
"San Francisco","3 Bedroom",2012-09-01,NA
"Seattle","3 Bedroom",2012-09-01,239.96
"Los Angeles","4 Bedroom",2012-09-01,NA
"San Francisco","4 Bedroom",2012-09-01,NA
"Seattle","4 Bedroom",2012-09-01,229.166666666667
"New York","5+ Bedroom",2012-09-01,214.285714285714
"Los Angeles","5+ Bedroom",2012-09-01,NA
"San Francisco","5+ Bedroom",2012-09-01,NA
"Seattle","5+ Bedroom",2012-09-01,214.521452145215
"Los Angeles","All Homes",2012-09-01,NA
"San Francisco","All Homes",2012-09-01,NA
"Seattle","All Homes",2012-09-01,254.784798534799
"New York","Condominium",2012-09-01,NA
"Los Angeles","Condominium",2012-09-01,NA
"San Francisco","Condominium",2012-09-01,668.584576349983
"Seattle","Condominium",2012-09-01,291.368752068851
"New York","Single Family Residence",2012-09-01,NA
"Los Angeles","Single Family Residence",2012-09-01,NA
"San Francisco","Single Family Residence",2012-09-01,NA
"Seattle","Single Family Residence",2012-09-01,240.274861486922
"Los Angeles","1 Bedroom",2012-10-01,NA
"San Francisco","1 Bedroom",2012-10-01,699.231255077638
"Seattle","1 Bedroom",2012-10-01,318.048181709313
"Los Angeles","2 Bedroom",2012-10-01,NA
"San Francisco","2 Bedroom",2012-10-01,NA
"Seattle","2 Bedroom",2012-10-01,273.510971786834
"Los Angeles","3 Bedroom",2012-10-01,NA
"San Francisco","3 Bedroom",2012-10-01,NA
"Seattle","3 Bedroom",2012-10-01,238.298501234482
"Los Angeles","4 Bedroom",2012-10-01,NA
"San Francisco","4 Bedroom",2012-10-01,NA
"Seattle","4 Bedroom",2012-10-01,223.209169054441
"New York","5+ Bedroom",2012-10-01,210.176991150442
"Los Angeles","5+ Bedroom",2012-10-01,NA
"San Francisco","5+ Bedroom",2012-10-01,NA
"Seattle","5+ Bedroom",2012-10-01,216.297851652543
"Los Angeles","All Homes",2012-10-01,NA
"San Francisco","All Homes",2012-10-01,NA
"Seattle","All Homes",2012-10-01,250.936810225348
"New York","Condominium",2012-10-01,NA
"Los Angeles","Condominium",2012-10-01,NA
"San Francisco","Condominium",2012-10-01,682.408610198265
"Seattle","Condominium",2012-10-01,288.040721414508
"New York","Single Family Residence",2012-10-01,NA
"Los Angeles","Single Family Residence",2012-10-01,NA
"San Francisco","Single Family Residence",2012-10-01,NA
"Seattle","Single Family Residence",2012-10-01,237.116432057721
"Los Angeles","1 Bedroom",2012-11-01,NA
"San Francisco","1 Bedroom",2012-11-01,700
"Seattle","1 Bedroom",2012-11-01,312.5
"Los Angeles","2 Bedroom",2012-11-01,NA
"San Francisco","2 Bedroom",2012-11-01,NA
"Seattle","2 Bedroom",2012-11-01,289.324663194949
"Los Angeles","3 Bedroom",2012-11-01,NA
"San Francisco","3 Bedroom",2012-11-01,NA
"Seattle","3 Bedroom",2012-11-01,257.687257364695
"Los Angeles","4 Bedroom",2012-11-01,NA
"San Francisco","4 Bedroom",2012-11-01,NA
"Seattle","4 Bedroom",2012-11-01,246.212121212121
"New York","5+ Bedroom",2012-11-01,233.467741935484
"Los Angeles","5+ Bedroom",2012-11-01,NA
"San Francisco","5+ Bedroom",2012-11-01,NA
"Seattle","5+ Bedroom",2012-11-01,225.202702702703
"Los Angeles","All Homes",2012-11-01,NA
"San Francisco","All Homes",2012-11-01,NA
"Seattle","All Homes",2012-11-01,270.763888888889
"New York","Condominium",2012-11-01,NA
"Los Angeles","Condominium",2012-11-01,NA
"San Francisco","Condominium",2012-11-01,708.712613784135
"Seattle","Condominium",2012-11-01,301.865842490843
"New York","Single Family Residence",2012-11-01,NA
"Los Angeles","Single Family Residence",2012-11-01,NA
"San Francisco","Single Family Residence",2012-11-01,NA
"Seattle","Single Family Residence",2012-11-01,259.131097560976
"Los Angeles","1 Bedroom",2012-12-01,NA
"San Francisco","1 Bedroom",2012-12-01,713.971397139714
"Seattle","1 Bedroom",2012-12-01,318.89880952381
"Los Angeles","2 Bedroom",2012-12-01,NA
"San Francisco","2 Bedroom",2012-12-01,NA
"Seattle","2 Bedroom",2012-12-01,288.755241981186
"Los Angeles","3 Bedroom",2012-12-01,NA
"San Francisco","3 Bedroom",2012-12-01,NA
"Seattle","3 Bedroom",2012-12-01,252.808988764045
"Los Angeles","4 Bedroom",2012-12-01,NA
"San Francisco","4 Bedroom",2012-12-01,NA
"Seattle","4 Bedroom",2012-12-01,241.141479099678
"New York","5+ Bedroom",2012-12-01,230.384615384615
"Los Angeles","5+ Bedroom",2012-12-01,NA
"San Francisco","5+ Bedroom",2012-12-01,NA
"Seattle","5+ Bedroom",2012-12-01,222.758362306678
"Los Angeles","All Homes",2012-12-01,NA
"San Francisco","All Homes",2012-12-01,NA
"Seattle","All Homes",2012-12-01,266.587677725119
"New York","Condominium",2012-12-01,NA
"Los Angeles","Condominium",2012-12-01,NA
"San Francisco","Condominium",2012-12-01,721.592165288742
"Seattle","Condominium",2012-12-01,302.889095992544
"New York","Single Family Residence",2012-12-01,304.026294165982
"Los Angeles","Single Family Residence",2012-12-01,NA
"San Francisco","Single Family Residence",2012-12-01,NA
"Seattle","Single Family Residence",2012-12-01,252.966994382022
"Los Angeles","1 Bedroom",2013-01-01,NA
"San Francisco","1 Bedroom",2013-01-01,748.75
"Seattle","1 Bedroom",2013-01-01,328.209459459459
"Los Angeles","2 Bedroom",2013-01-01,NA
"San Francisco","2 Bedroom",2013-01-01,NA
"Seattle","2 Bedroom",2013-01-01,298.641613858116
"Los Angeles","3 Bedroom",2013-01-01,NA
"San Francisco","3 Bedroom",2013-01-01,NA
"Seattle","3 Bedroom",2013-01-01,255.080846543327
"Los Angeles","4 Bedroom",2013-01-01,NA
"San Francisco","4 Bedroom",2013-01-01,NA
"Seattle","4 Bedroom",2013-01-01,240.25923150293
"New York","5+ Bedroom",2013-01-01,233.371645274212
"Los Angeles","5+ Bedroom",2013-01-01,NA
"San Francisco","5+ Bedroom",2013-01-01,NA
"Seattle","5+ Bedroom",2013-01-01,223.577235772358
"Los Angeles","All Homes",2013-01-01,NA
"San Francisco","All Homes",2013-01-01,NA
"Seattle","All Homes",2013-01-01,273.387096774194
"New York","Condominium",2013-01-01,NA
"Los Angeles","Condominium",2013-01-01,NA
"San Francisco","Condominium",2013-01-01,734.223751803022
"Seattle","Condominium",2013-01-01,317.670416942422
"New York","Single Family Residence",2013-01-01,300.87962962963
"Los Angeles","Single Family Residence",2013-01-01,NA
"San Francisco","Single Family Residence",2013-01-01,NA
"Seattle","Single Family Residence",2013-01-01,253.840282727489
"Los Angeles","1 Bedroom",2013-02-01,NA
"San Francisco","1 Bedroom",2013-02-01,758.048780487805
"Seattle","1 Bedroom",2013-02-01,333.928984364346
"Los Angeles","2 Bedroom",2013-02-01,NA
"San Francisco","2 Bedroom",2013-02-01,NA
"Seattle","2 Bedroom",2013-02-01,312.478253305498
"Los Angeles","3 Bedroom",2013-02-01,NA
"San Francisco","3 Bedroom",2013-02-01,NA
"Seattle","3 Bedroom",2013-02-01,255.769230769231
"Los Angeles","4 Bedroom",2013-02-01,NA
"San Francisco","4 Bedroom",2013-02-01,NA
"Seattle","4 Bedroom",2013-02-01,242.924528301887
"New York","5+ Bedroom",2013-02-01,235.571878279119
"Los Angeles","5+ Bedroom",2013-02-01,NA
"San Francisco","5+ Bedroom",2013-02-01,NA
"Seattle","5+ Bedroom",2013-02-01,223.932748538012
"Los Angeles","All Homes",2013-02-01,NA
"San Francisco","All Homes",2013-02-01,NA
"Seattle","All Homes",2013-02-01,277.71507029877
"New York","Condominium",2013-02-01,NA
"Los Angeles","Condominium",2013-02-01,NA
"San Francisco","Condominium",2013-02-01,740.54791664894
"Seattle","Condominium",2013-02-01,326.065411298315
"New York","Single Family Residence",2013-02-01,300.904977375566
"Los Angeles","Single Family Residence",2013-02-01,NA
"San Francisco","Single Family Residence",2013-02-01,NA
"Seattle","Single Family Residence",2013-02-01,255.769230769231
"Los Angeles","1 Bedroom",2013-03-01,NA
"San Francisco","1 Bedroom",2013-03-01,742.15608834371
"Seattle","1 Bedroom",2013-03-01,338.691810965866
"Los Angeles","2 Bedroom",2013-03-01,NA
"San Francisco","2 Bedroom",2013-03-01,NA
"Seattle","2 Bedroom",2013-03-01,312.804171494786
"Los Angeles","3 Bedroom",2013-03-01,NA
"San Francisco","3 Bedroom",2013-03-01,NA
"Seattle","3 Bedroom",2013-03-01,271.633858267717
"Los Angeles","4 Bedroom",2013-03-01,NA
"San Francisco","4 Bedroom",2013-03-01,NA
"Seattle","4 Bedroom",2013-03-01,256.709801102324
"New York","5+ Bedroom",2013-03-01,238.095238095238
"Los Angeles","5+ Bedroom",2013-03-01,NA
"San Francisco","5+ Bedroom",2013-03-01,NA
"Seattle","5+ Bedroom",2013-03-01,226.575534525061
"Los Angeles","All Homes",2013-03-01,NA
"San Francisco","All Homes",2013-03-01,NA
"Seattle","All Homes",2013-03-01,286.280487804878
"New York","Condominium",2013-03-01,NA
"Los Angeles","Condominium",2013-03-01,NA
"San Francisco","Condominium",2013-03-01,744.407862647547
"Seattle","Condominium",2013-03-01,323.234331346522
"New York","Single Family Residence",2013-03-01,303.685897435897
"Los Angeles","Single Family Residence",2013-03-01,NA
"San Francisco","Single Family Residence",2013-03-01,NA
"Seattle","Single Family Residence",2013-03-01,270
"Los Angeles","1 Bedroom",2013-04-01,NA
"San Francisco","1 Bedroom",2013-04-01,752.604166666667
"Seattle","1 Bedroom",2013-04-01,348.232848232848
"Los Angeles","2 Bedroom",2013-04-01,NA
"San Francisco","2 Bedroom",2013-04-01,NA
"Seattle","2 Bedroom",2013-04-01,317.589867351899
"Los Angeles","3 Bedroom",2013-04-01,NA
"San Francisco","3 Bedroom",2013-04-01,NA
"Seattle","3 Bedroom",2013-04-01,274.869109947644
"Los Angeles","4 Bedroom",2013-04-01,NA
"San Francisco","4 Bedroom",2013-04-01,NA
"Seattle","4 Bedroom",2013-04-01,264.453125
"New York","5+ Bedroom",2013-04-01,239.348695097706
"Los Angeles","5+ Bedroom",2013-04-01,NA
"San Francisco","5+ Bedroom",2013-04-01,NA
"Seattle","5+ Bedroom",2013-04-01,234.961818425401
"Los Angeles","All Homes",2013-04-01,NA
"San Francisco","All Homes",2013-04-01,NA
"Seattle","All Homes",2013-04-01,292.181069958848
"New York","Condominium",2013-04-01,NA
"Los Angeles","Condominium",2013-04-01,NA
"San Francisco","Condominium",2013-04-01,749.285714285714
"Seattle","Condominium",2013-04-01,323.186528497409
"New York","Single Family Residence",2013-04-01,295.399267167856
"Los Angeles","Single Family Residence",2013-04-01,NA
"San Francisco","Single Family Residence",2013-04-01,NA
"Seattle","Single Family Residence",2013-04-01,279.139408099688
"Los Angeles","1 Bedroom",2013-05-01,NA
"San Francisco","1 Bedroom",2013-05-01,771.907216494845
"Seattle","1 Bedroom",2013-05-01,366.138613861386
"Los Angeles","2 Bedroom",2013-05-01,NA
"San Francisco","2 Bedroom",2013-05-01,731.372587715069
"Seattle","2 Bedroom",2013-05-01,322.966507177034
