"RegionName","HousingType","Time","Value"
"San Francisco","1 Bedroom",2013-07-01,4.24807692307692
"Seattle","1 Bedroom",2013-07-01,2.28714285714286
"Los Angeles","2 Bedroom",2013-07-01,1.94656488549618
"San Francisco","2 Bedroom",2013-07-01,3.74246987951807
"Los Angeles","3 Bedroom",2013-07-01,1.77049180327869
"San Francisco","3 Bedroom",2013-07-01,NA
"Seattle","3 Bedroom",2013-07-01,1.484375
"Los Angeles","4 Bedroom",2013-07-01,1.48109059123869
"Seattle","4 Bedroom",2013-07-01,1.27543103448276
"New York","All Homes",2013-07-01,NA
"Los Angeles","All Homes",2013-07-01,1.84230769230769
"San Francisco","All Homes",2013-07-01,3.6734693877551
"Seattle","All Homes",2013-07-01,1.75398487872213
"New York","Condominium",2013-07-01,NA
"Los Angeles","Condominium",2013-07-01,1.88301886792453
"San Francisco","Condominium",2013-07-01,3.83653846153846
"Seattle","Condominium",2013-07-01,1.96543873399769
"Los Angeles","Single Family Residence",2013-07-01,1.79088292860934
"San Francisco","Single Family Residence",2013-07-01,NA
"Seattle","Single Family Residence",2013-07-01,1.45576923076923
"Los Angeles","1 Bedroom",2013-08-01,2.17687074829932
"San Francisco","1 Bedroom",2013-08-01,4.14124616433686
"Seattle","1 Bedroom",2013-08-01,2.2629582806574
"Los Angeles","2 Bedroom",2013-08-01,1.95288248337029
"San Francisco","2 Bedroom",2013-08-01,3.72413793103448
"Los Angeles","3 Bedroom",2013-08-01,1.71875
"San Francisco","3 Bedroom",2013-08-01,NA
"Seattle","3 Bedroom",2013-08-01,1.46047680481643
"Los Angeles","4 Bedroom",2013-08-01,1.47320020797513
"Seattle","4 Bedroom",2013-08-01,1.22695056330923
"New York","All Homes",2013-08-01,NA
"Los Angeles","All Homes",2013-08-01,1.81818181818182
"San Francisco","All Homes",2013-08-01,3.70879120879121
"Seattle","All Homes",2013-08-01,1.78448936911816
"New York","Condominium",2013-08-01,NA
"Los Angeles","Condominium",2013-08-01,1.97568389057751
"San Francisco","Condominium",2013-08-01,3.81395348837209
"Seattle","Condominium",2013-08-01,1.99782608695652
"Los Angeles","Single Family Residence",2013-08-01,1.69125419723915
"San Francisco","Single Family Residence",2013-08-01,NA
"Seattle","Single Family Residence",2013-08-01,1.41336697722567
"Los Angeles","1 Bedroom",2013-09-01,2.25660957765214
"San Francisco","1 Bedroom",2013-09-01,4.0842068411623
"Seattle","1 Bedroom",2013-09-01,2.29826752618856
"Los Angeles","2 Bedroom",2013-09-01,2.03766105054509
"San Francisco","2 Bedroom",2013-09-01,3.6496469816273
"Los Angeles","3 Bedroom",2013-09-01,1.77462365760716
"San Francisco","3 Bedroom",2013-09-01,3.30434782608696
"Seattle","3 Bedroom",2013-09-01,1.46533613445378
"Los Angeles","4 Bedroom",2013-09-01,1.54699417826344
"Seattle","4 Bedroom",2013-09-01,1.23220262793914
"New York","All Homes",2013-09-01,NA
"Los Angeles","All Homes",2013-09-01,1.88
"San Francisco","All Homes",2013-09-01,3.61678065213962
"Seattle","All Homes",2013-09-01,1.73604530648505
"New York","Condominium",2013-09-01,NA
"Los Angeles","Condominium",2013-09-01,1.97524752475248
"San Francisco","Condominium",2013-09-01,3.84065882724612
"Seattle","Condominium",2013-09-01,2.03525365434222
"Los Angeles","Single Family Residence",2013-09-01,1.82186234817814
"San Francisco","Single Family Residence",2013-09-01,NA
"Seattle","Single Family Residence",2013-09-01,1.39880952380952
"Los Angeles","1 Bedroom",2013-10-01,2.33920395805642
"San Francisco","1 Bedroom",2013-10-01,4.0595399188092
"Seattle","1 Bedroom",2013-10-01,2.25102319236016
"Los Angeles","2 Bedroom",2013-10-01,2.02507232401157
"San Francisco","2 Bedroom",2013-10-01,3.75698569213214
"Los Angeles","3 Bedroom",2013-10-01,1.77463037724247
"San Francisco","3 Bedroom",2013-10-01,3.14822266934943
"Seattle","3 Bedroom",2013-10-01,1.46733831654209
"Los Angeles","4 Bedroom",2013-10-01,1.51690514336225
"Seattle","4 Bedroom",2013-10-01,1.12359550561798
"New York","All Homes",2013-10-01,4.12469806763285
"Los Angeles","All Homes",2013-10-01,1.87620521892968
"San Francisco","All Homes",2013-10-01,3.50097276264591
"Seattle","All Homes",2013-10-01,1.72168042010503
"New York","Condominium",2013-10-01,4.45133418819075
"Los Angeles","Condominium",2013-10-01,1.98744769874477
"San Francisco","Condominium",2013-10-01,3.88291517323775
"Seattle","Condominium",2013-10-01,2.21559974979428
"Los Angeles","Single Family Residence",2013-10-01,1.8263859045982
"San Francisco","Single Family Residence",2013-10-01,NA
"Seattle","Single Family Residence",2013-10-01,1.395
"Los Angeles","1 Bedroom",2013-11-01,2.183981657179
"San Francisco","1 Bedroom",2013-11-01,4.08898305084746
"Seattle","1 Bedroom",2013-11-01,2.23514211886305
"Los Angeles","2 Bedroom",2013-11-01,1.93315018315018
"San Francisco","2 Bedroom",2013-11-01,3.79523389232127
"Los Angeles","3 Bedroom",2013-11-01,1.7234219269103
"San Francisco","3 Bedroom",2013-11-01,3.02952974463665
"Seattle","3 Bedroom",2013-11-01,1.38059701492537
"Los Angeles","4 Bedroom",2013-11-01,1.47487359808304
"Seattle","4 Bedroom",2013-11-01,1.06796116504854
"New York","All Homes",2013-11-01,4.33017591339648
"Los Angeles","All Homes",2013-11-01,1.79054054054054
"San Francisco","All Homes",2013-11-01,3.37154055000876
"Seattle","All Homes",2013-11-01,1.69145289694825
"New York","Condominium",2013-11-01,4.66321243523316
"Los Angeles","Condominium",2013-11-01,1.96418255343732
"San Francisco","Condominium",2013-11-01,3.71696035242291
"Seattle","Condominium",2013-11-01,2.20858895705521
"Los Angeles","Single Family Residence",2013-11-01,1.71854166666667
"San Francisco","Single Family Residence",2013-11-01,NA
"Seattle","Single Family Residence",2013-11-01,1.39338235294118
"Los Angeles","1 Bedroom",2013-12-01,2.32115243004418
"San Francisco","1 Bedroom",2013-12-01,4.15419161676647
"Seattle","1 Bedroom",2013-12-01,2.30307076101469
"Los Angeles","2 Bedroom",2013-12-01,2.02227272727273
"San Francisco","2 Bedroom",2013-12-01,3.75523012552301
"Los Angeles","3 Bedroom",2013-12-01,1.80740454529488
"San Francisco","3 Bedroom",2013-12-01,3.0282386458857
"Seattle","3 Bedroom",2013-12-01,1.41252931187839
"Los Angeles","4 Bedroom",2013-12-01,1.52034648568649
"Seattle","4 Bedroom",2013-12-01,1.10147058823529
"New York","All Homes",2013-12-01,4.32072829131653
"Los Angeles","All Homes",2013-12-01,1.89510797708242
"San Francisco","All Homes",2013-12-01,3.41885964912281
"Seattle","All Homes",2013-12-01,1.69041582150101
"New York","Condominium",2013-12-01,4.64203158509767
"Los Angeles","Condominium",2013-12-01,1.99014563106796
"San Francisco","Condominium",2013-12-01,3.67892976588629
"Seattle","Condominium",2013-12-01,2.19549276829539
"Los Angeles","Single Family Residence",2013-12-01,1.84049079754601
"San Francisco","Single Family Residence",2013-12-01,NA
"Seattle","Single Family Residence",2013-12-01,1.40532212885154
"Los Angeles","1 Bedroom",2014-01-01,2.26868315684105
"San Francisco","1 Bedroom",2014-01-01,4.16666666666667
"Seattle","1 Bedroom",2014-01-01,2.29067930489731
"Los Angeles","2 Bedroom",2014-01-01,2
"San Francisco","2 Bedroom",2014-01-01,3.80708162913884
"Los Angeles","3 Bedroom",2014-01-01,1.7741935483871
"San Francisco","3 Bedroom",2014-01-01,3.00820698539679
"Seattle","3 Bedroom",2014-01-01,1.4344262295082
"Los Angeles","4 Bedroom",2014-01-01,1.49692691827523
"Seattle","4 Bedroom",2014-01-01,1.12078651685393
"New York","All Homes",2014-01-01,4.32170542635659
"Los Angeles","All Homes",2014-01-01,1.8695652173913
"San Francisco","All Homes",2014-01-01,3.46320346320346
"Seattle","All Homes",2014-01-01,1.73228346456693
"New York","Condominium",2014-01-01,4.65268676277851
"Los Angeles","Condominium",2014-01-01,1.99
"San Francisco","Condominium",2014-01-01,3.79482142857143
"Seattle","Condominium",2014-01-01,2.13151182416415
"Los Angeles","Single Family Residence",2014-01-01,1.81814654611356
"San Francisco","Single Family Residence",2014-01-01,NA
"Seattle","Single Family Residence",2014-01-01,1.39925373134328
"Los Angeles","1 Bedroom",2014-02-01,2.20740740740741
"San Francisco","1 Bedroom",2014-02-01,4.14304549042118
"Seattle","1 Bedroom",2014-02-01,2.27756564683209
"Los Angeles","2 Bedroom",2014-02-01,2
"San Francisco","2 Bedroom",2014-02-01,3.77836611195159
"Los Angeles","3 Bedroom",2014-02-01,1.75878991007955
"San Francisco","3 Bedroom",2014-02-01,3.01724137931034
"Seattle","3 Bedroom",2014-02-01,1.41396725879485
"Los Angeles","4 Bedroom",2014-02-01,1.46149522203485
"Seattle","4 Bedroom",2014-02-01,1.08261173795154
"New York","All Homes",2014-02-01,4.26621160409556
"Los Angeles","All Homes",2014-02-01,1.86891012456623
"San Francisco","All Homes",2014-02-01,3.39130434782609
"Seattle","All Homes",2014-02-01,1.68054298642534
"New York","Condominium",2014-02-01,4.62660009560737
"Los Angeles","Condominium",2014-02-01,1.98429319371728
"San Francisco","Condominium",2014-02-01,3.81678336417371
"Seattle","Condominium",2014-02-01,2.07022371841442
"Los Angeles","Single Family Residence",2014-02-01,1.81102362204724
"San Francisco","Single Family Residence",2014-02-01,NA
"Seattle","Single Family Residence",2014-02-01,1.39631804214223
"Los Angeles","1 Bedroom",2014-03-01,2.20086902685603
"San Francisco","1 Bedroom",2014-03-01,4.0951821386604
"Seattle","1 Bedroom",2014-03-01,2.26939970717423
"Los Angeles","2 Bedroom",2014-03-01,2.00378071833648
"San Francisco","2 Bedroom",2014-03-01,3.79333333333333
"Los Angeles","3 Bedroom",2014-03-01,1.77624824381282
"San Francisco","3 Bedroom",2014-03-01,2.98006222670703
"Seattle","3 Bedroom",2014-03-01,1.4247311827957
"Los Angeles","4 Bedroom",2014-03-01,1.47344758268251
"Seattle","4 Bedroom",2014-03-01,1.15064102564103
"New York","All Homes",2014-03-01,4.17582417582418
"Los Angeles","All Homes",2014-03-01,1.87053996883492
"San Francisco","All Homes",2014-03-01,3.44006072227549
"Seattle","All Homes",2014-03-01,1.67647058823529
"New York","Condominium",2014-03-01,4.61647727272727
"Los Angeles","Condominium",2014-03-01,1.98881292728403
"San Francisco","Condominium",2014-03-01,3.86971830985915
"Seattle","Condominium",2014-03-01,2.07197382769902
"Los Angeles","Single Family Residence",2014-03-01,1.81535269709544
"San Francisco","Single Family Residence",2014-03-01,NA
"Seattle","Single Family Residence",2014-03-01,1.39631804214223
"Los Angeles","1 Bedroom",2014-04-01,2.2604347826087
"San Francisco","1 Bedroom",2014-04-01,4.25
"Seattle","1 Bedroom",2014-04-01,2.33431085043988
"Los Angeles","2 Bedroom",2014-04-01,2.06337509211496
"San Francisco","2 Bedroom",2014-04-01,3.91608876560333
"Los Angeles","3 Bedroom",2014-04-01,1.81944444444444
"San Francisco","3 Bedroom",2014-04-01,3.07692307692308
"Seattle","3 Bedroom",2014-04-01,1.46776427962489
"Los Angeles","4 Bedroom",2014-04-01,1.5
"Seattle","4 Bedroom",2014-04-01,1.21428571428571
"New York","All Homes",2014-04-01,4.11111111111111
"Los Angeles","All Homes",2014-04-01,1.90713101160862
"San Francisco","All Homes",2014-04-01,3.4681366156603
"Seattle","All Homes",2014-04-01,1.73369565217391
"New York","Condominium",2014-04-01,4.59550461975835
"Los Angeles","Condominium",2014-04-01,2.01438848920863
"San Francisco","Condominium",2014-04-01,3.86938296445339
"Seattle","Condominium",2014-04-01,2.10788446913335
"Los Angeles","Single Family Residence",2014-04-01,1.85185185185185
"San Francisco","Single Family Residence",2014-04-01,NA
"Seattle","Single Family Residence",2014-04-01,1.43030303030303
"Los Angeles","1 Bedroom",2014-05-01,2.37803400149331
"San Francisco","1 Bedroom",2014-05-01,4.375
"Seattle","1 Bedroom",2014-05-01,2.43526510480888
"Los Angeles","2 Bedroom",2014-05-01,2.10760876216931
"San Francisco","2 Bedroom",2014-05-01,3.99350798403194
"Los Angeles","3 Bedroom",2014-05-01,1.8851770483329
"San Francisco","3 Bedroom",2014-05-01,3.35078534031414
"Seattle","3 Bedroom",2014-05-01,1.63524590163934
"Los Angeles","4 Bedroom",2014-05-01,1.6
"Seattle","4 Bedroom",2014-05-01,1.29037629037629
"New York","All Homes",2014-05-01,4.31034482758621
"Los Angeles","All Homes",2014-05-01,2
"San Francisco","All Homes",2014-05-01,3.8563829787234
"Seattle","All Homes",2014-05-01,1.81190085771948
"New York","Condominium",2014-05-01,4.632
"Los Angeles","Condominium",2014-05-01,2.0691753940437
"San Francisco","Condominium",2014-05-01,4.02777777777778
"Seattle","Condominium",2014-05-01,2.19562805847088
"Los Angeles","Single Family Residence",2014-05-01,1.94581280788177
"San Francisco","Single Family Residence",2014-05-01,NA
"Seattle","Single Family Residence",2014-05-01,1.58282419290698
"Los Angeles","1 Bedroom",2014-06-01,2.39
"San Francisco","1 Bedroom",2014-06-01,4.41689065051715
"Seattle","1 Bedroom",2014-06-01,2.47513892780424
"Los Angeles","2 Bedroom",2014-06-01,2.1430591086576
"San Francisco","2 Bedroom",2014-06-01,3.96574731465301
"Los Angeles","3 Bedroom",2014-06-01,1.91532258064516
"San Francisco","3 Bedroom",2014-06-01,2.77777777777778
"Seattle","3 Bedroom",2014-06-01,1.59310945273632
"Los Angeles","4 Bedroom",2014-06-01,1.64041994750656
"Seattle","4 Bedroom",2014-06-01,1.27242063492063
"New York","All Homes",2014-06-01,4.34782608695652
"Los Angeles","All Homes",2014-06-01,2.03555625790139
"San Francisco","All Homes",2014-06-01,3.57142857142857
"Seattle","All Homes",2014-06-01,1.76431539017341
"New York","Condominium",2014-06-01,4.6875
"Los Angeles","Condominium",2014-06-01,2.09120617944147
"San Francisco","Condominium",2014-06-01,3.80262295081967
"Seattle","Condominium",2014-06-01,2.21739130434783
"Los Angeles","Single Family Residence",2014-06-01,1.99612645626827
"San Francisco","Single Family Residence",2014-06-01,3.1225
"Seattle","Single Family Residence",2014-06-01,1.56611570247934
"Los Angeles","1 Bedroom",2014-07-01,2.43395037798023
"San Francisco","1 Bedroom",2014-07-01,4.42469157932955
"Seattle","1 Bedroom",2014-07-01,2.49019607843137
"Los Angeles","2 Bedroom",2014-07-01,2.15197568389058
"San Francisco","2 Bedroom",2014-07-01,4.01622718052738
"Los Angeles","3 Bedroom",2014-07-01,1.98187995469989
"San Francisco","3 Bedroom",2014-07-01,3.1172801992528
"Seattle","3 Bedroom",2014-07-01,1.60638957816377
"Los Angeles","4 Bedroom",2014-07-01,1.68444444444444
"Seattle","4 Bedroom",2014-07-01,1.31103801169591
"New York","All Homes",2014-07-01,4.33528969849052
"Los Angeles","All Homes",2014-07-01,2.08333333333333
"San Francisco","All Homes",2014-07-01,3.65601836921264
"Seattle","All Homes",2014-07-01,1.75467546754675
"New York","Condominium",2014-07-01,4.68321581840131
"Los Angeles","Condominium",2014-07-01,2.14224507283633
"San Francisco","Condominium",2014-07-01,3.81041710430388
"Seattle","Condominium",2014-07-01,2.1505376344086
"Los Angeles","Single Family Residence",2014-07-01,2.02954191936437
"San Francisco","Single Family Residence",2014-07-01,3.27395833333333
"Seattle","Single Family Residence",2014-07-01,1.55414966853646
"Los Angeles","1 Bedroom",2014-08-01,2.43801652892562
"San Francisco","1 Bedroom",2014-08-01,4.50865114593713
"Seattle","1 Bedroom",2014-08-01,2.51111414581496
"Los Angeles","2 Bedroom",2014-08-01,2.18295218295218
"San Francisco","2 Bedroom",2014-08-01,4.15754923413567
"Los Angeles","3 Bedroom",2014-08-01,1.9975
"San Francisco","3 Bedroom",2014-08-01,3.40909090909091
"Seattle","3 Bedroom",2014-08-01,1.57977790765634
"Los Angeles","4 Bedroom",2014-08-01,1.67688111427416
"Seattle","4 Bedroom",2014-08-01,1.31868131868132
"New York","All Homes",2014-08-01,4.31654676258993
"Los Angeles","All Homes",2014-08-01,2.06907767287261
"San Francisco","All Homes",2014-08-01,3.83072400060114
"Seattle","All Homes",2014-08-01,1.77694707401033
"New York","Condominium",2014-08-01,4.67509481668774
"Los Angeles","Condominium",2014-08-01,2.11597451628126
"San Francisco","Condominium",2014-08-01,4.05131852500274
"Seattle","Condominium",2014-08-01,2.13154689403167
"Los Angeles","Single Family Residence",2014-08-01,2.02798567378511
"San Francisco","Single Family Residence",2014-08-01,3.46949103528051
"Seattle","Single Family Residence",2014-08-01,1.5606936416185
"Los Angeles","1 Bedroom",2014-09-01,2.49700598802395
"San Francisco","1 Bedroom",2014-09-01,4.46086413371241
"Seattle","1 Bedroom",2014-09-01,2.50365125495376
"Los Angeles","2 Bedroom",2014-09-01,2.195
"San Francisco","2 Bedroom",2014-09-01,4.09609323158593
"Los Angeles","3 Bedroom",2014-09-01,1.96610169491525
"San Francisco","3 Bedroom",2014-09-01,3.51521164021164
"Seattle","3 Bedroom",2014-09-01,1.57915198299491
"Los Angeles","4 Bedroom",2014-09-01,1.64285714285714
"Seattle","4 Bedroom",2014-09-01,1.27242063492063
"New York","All Homes",2014-09-01,4.2984375
"Los Angeles","All Homes",2014-09-01,2.09067193675889
"San Francisco","All Homes",2014-09-01,3.77586206896552
"Seattle","All Homes",2014-09-01,1.78524124881741
"New York","Condominium",2014-09-01,4.63546720101244
"Los Angeles","Condominium",2014-09-01,2.1499772063374
"San Francisco","Condominium",2014-09-01,3.89937106918239
"Seattle","Condominium",2014-09-01,2.13648528099911
"Los Angeles","Single Family Residence",2014-09-01,2.04124149659864
"San Francisco","Single Family Residence",2014-09-01,3.63307779476298
"Seattle","Single Family Residence",2014-09-01,1.56716417910448
"Los Angeles","1 Bedroom",2014-10-01,2.5
"San Francisco","1 Bedroom",2014-10-01,4.50841230232238
"Seattle","1 Bedroom",2014-10-01,2.46078920575397
"Los Angeles","2 Bedroom",2014-10-01,2.17687074829932
"San Francisco","2 Bedroom",2014-10-01,4.11423039690223
"Los Angeles","3 Bedroom",2014-10-01,1.94664744051911
"San Francisco","3 Bedroom",2014-10-01,3.4264394377046
"Seattle","3 Bedroom",2014-10-01,1.6030534351145
"Los Angeles","4 Bedroom",2014-10-01,1.62747173345538
"Seattle","4 Bedroom",2014-10-01,1.2475
"New York","All Homes",2014-10-01,4.26724137931035
"Los Angeles","All Homes",2014-10-01,2.05555555555556
"San Francisco","All Homes",2014-10-01,3.85888656365029
"Seattle","All Homes",2014-10-01,1.81027371578553
"New York","Condominium",2014-10-01,4.62414383561644
"Los Angeles","Condominium",2014-10-01,2.09637046307885
"San Francisco","Condominium",2014-10-01,4.05405405405405
"Seattle","Condominium",2014-10-01,2.19388971611534
"Los Angeles","Single Family Residence",2014-10-01,2.03025477707006
"San Francisco","Single Family Residence",2014-10-01,3.4402560455192
"Seattle","Single Family Residence",2014-10-01,1.57603668261563
"Los Angeles","1 Bedroom",2014-11-01,2.50297161821003
"San Francisco","1 Bedroom",2014-11-01,4.57085561497326
"Seattle","1 Bedroom",2014-11-01,2.46028425317128
"Los Angeles","2 Bedroom",2014-11-01,2.195
"San Francisco","2 Bedroom",2014-11-01,4.15467625899281
"Los Angeles","3 Bedroom",2014-11-01,1.96078431372549
"San Francisco","3 Bedroom",2014-11-01,3.50526315789474
"Seattle","3 Bedroom",2014-11-01,1.56339031339031
"Los Angeles","4 Bedroom",2014-11-01,1.62790697674419
"Seattle","4 Bedroom",2014-11-01,1.23076923076923
"New York","All Homes",2014-11-01,4.19546436285097
"Los Angeles","All Homes",2014-11-01,2.06063404124346
"San Francisco","All Homes",2014-11-01,3.81018621456365
"Seattle","All Homes",2014-11-01,1.88348416289593
"New York","Condominium",2014-11-01,4.59363957597173
"Los Angeles","Condominium",2014-11-01,2.11267605633803
"San Francisco","Condominium",2014-11-01,4.09180563026717
"Seattle","Condominium",2014-11-01,2.22771403353928
"Los Angeles","Single Family Residence",2014-11-01,2.01488268238898
"San Francisco","Single Family Residence",2014-11-01,3.26615440907428
"Seattle","Single Family Residence",2014-11-01,1.57173998428908
"Los Angeles","1 Bedroom",2014-12-01,2.53521126760563
"San Francisco","1 Bedroom",2014-12-01,4.61007194244604
"Seattle","1 Bedroom",2014-12-01,2.41666666666667
"Los Angeles","2 Bedroom",2014-12-01,2.20883534136546
"San Francisco","2 Bedroom",2014-12-01,4.22694571615435
"Los Angeles","3 Bedroom",2014-12-01,1.95011768661735
"San Francisco","3 Bedroom",2014-12-01,3.65384615384615
"Seattle","3 Bedroom",2014-12-01,1.60194174757282
"Los Angeles","4 Bedroom",2014-12-01,1.63934426229508
"Seattle","4 Bedroom",2014-12-01,1.26404494382022
"New York","All Homes",2014-12-01,4.16666666666667
"Los Angeles","All Homes",2014-12-01,2.08333333333333
"San Francisco","All Homes",2014-12-01,3.73333333333333
"Seattle","All Homes",2014-12-01,1.87597297207777
"New York","Condominium",2014-12-01,4.62705055958527
"Los Angeles","Condominium",2014-12-01,2.13988179446069
"San Francisco","Condominium",2014-12-01,3.95870260112231
"Seattle","Condominium",2014-12-01,2.17816091954023
"Los Angeles","Single Family Residence",2014-12-01,2.03693104161454
"San Francisco","Single Family Residence",2014-12-01,3.38709677419355
"Seattle","Single Family Residence",2014-12-01,1.62162162162162
"Los Angeles","1 Bedroom",2015-01-01,2.55389718076285
"San Francisco","1 Bedroom",2015-01-01,4.7093023255814
"Seattle","1 Bedroom",2015-01-01,2.47841591040916
"Los Angeles","2 Bedroom",2015-01-01,2.24263771186441
"San Francisco","2 Bedroom",2015-01-01,4.25
"Los Angeles","3 Bedroom",2015-01-01,1.97725605282465
"San Francisco","3 Bedroom",2015-01-01,3.65384615384615
"Seattle","3 Bedroom",2015-01-01,1.62337662337662
"Los Angeles","4 Bedroom",2015-01-01,1.67225201072386
"Seattle","4 Bedroom",2015-01-01,1.28865979381443
"New York","All Homes",2015-01-01,4.32072829131653
"Los Angeles","All Homes",2015-01-01,2.12708993107303
"San Francisco","All Homes",2015-01-01,3.86363636363636
"Seattle","All Homes",2015-01-01,1.86145043291496
"New York","Condominium",2015-01-01,4.73372781065089
"Los Angeles","Condominium",2015-01-01,2.19653992618247
"San Francisco","Condominium",2015-01-01,4.0625562646288
"Seattle","Condominium",2015-01-01,2.23205128205128
"Los Angeles","Single Family Residence",2015-01-01,2.06468066314319
"San Francisco","Single Family Residence",2015-01-01,3.58
"Seattle","Single Family Residence",2015-01-01,1.59332688588008
"Los Angeles","1 Bedroom",2015-02-01,2.63176169590643
"San Francisco","1 Bedroom",2015-02-01,4.83333333333333
"Seattle","1 Bedroom",2015-02-01,2.49450200468421
"Los Angeles","2 Bedroom",2015-02-01,2.24761125364947
"San Francisco","2 Bedroom",2015-02-01,4.27215500327011
"Los Angeles","3 Bedroom",2015-02-01,1.96579779470321
"San Francisco","3 Bedroom",2015-02-01,3.80987452264048
"Seattle","3 Bedroom",2015-02-01,1.62635869565217
"Los Angeles","4 Bedroom",2015-02-01,1.67450058754407
"Seattle","4 Bedroom",2015-02-01,1.26050058527852
"New York","All Homes",2015-02-01,4.36363636363636
"Los Angeles","All Homes",2015-02-01,2.13227705208837
"San Francisco","All Homes",2015-02-01,3.95395799676898
"Seattle","All Homes",2015-02-01,1.86304956765315
"New York","Condominium",2015-02-01,4.75
"Los Angeles","Condominium",2015-02-01,2.18681318681319
"San Francisco","Condominium",2015-02-01,4.07164206358359
"Seattle","Condominium",2015-02-01,2.33050847457627
"Los Angeles","Single Family Residence",2015-02-01,2.06489675516224
"San Francisco","Single Family Residence",2015-02-01,3.61197110423117
"Seattle","Single Family Residence",2015-02-01,1.56611570247934
"Los Angeles","1 Bedroom",2015-03-01,2.62445335276968
"San Francisco","1 Bedroom",2015-03-01,4.71034482758621
"Seattle","1 Bedroom",2015-03-01,2.51748251748252
"Los Angeles","2 Bedroom",2015-03-01,2.26
"San Francisco","2 Bedroom",2015-03-01,4.19351851851852
"Los Angeles","3 Bedroom",2015-03-01,2.00270822869446
"San Francisco","3 Bedroom",2015-03-01,3.90355329949239
"Seattle","3 Bedroom",2015-03-01,1.72077922077922
"Los Angeles","4 Bedroom",2015-03-01,1.69167777139341
"Seattle","4 Bedroom",2015-03-01,1.275
"New York","All Homes",2015-03-01,4.375
"Los Angeles","All Homes",2015-03-01,2.1415270018622
"San Francisco","All Homes",2015-03-01,4.00691338940111
"Seattle","All Homes",2015-03-01,1.91489361702128
"New York","Condominium",2015-03-01,4.76183473389356
"Los Angeles","Condominium",2015-03-01,2.19724770642202
"San Francisco","Condominium",2015-03-01,4.15944540727903
"Seattle","Condominium",2015-03-01,2.26666666666667
"Los Angeles","Single Family Residence",2015-03-01,2.09838272484001
"San Francisco","Single Family Residence",2015-03-01,3.65
"Seattle","Single Family Residence",2015-03-01,1.61064030131827
"Los Angeles","1 Bedroom",2015-04-01,2.59259259259259
"San Francisco","1 Bedroom",2015-04-01,4.84980620155039
"Seattle","1 Bedroom",2015-04-01,2.57475083056478
"Los Angeles","2 Bedroom",2015-04-01,2.3030303030303
"San Francisco","2 Bedroom",2015-04-01,4.22045220966084
"Los Angeles","3 Bedroom",2015-04-01,2.11534705928906
"San Francisco","3 Bedroom",2015-04-01,3.7989479836353
"Seattle","3 Bedroom",2015-04-01,1.70073703240161
"Los Angeles","4 Bedroom",2015-04-01,1.69388257296127
"Seattle","4 Bedroom",2015-04-01,1.35680486705723
"New York","All Homes",2015-04-01,4.44572748267898
"Los Angeles","All Homes",2015-04-01,2.28571428571429
"San Francisco","All Homes",2015-04-01,4.1195892280963
"Seattle","All Homes",2015-04-01,1.96540880503145
"New York","Condominium",2015-04-01,4.79166666666667
"Los Angeles","Condominium",2015-04-01,2.32558139534884
"San Francisco","Condominium",2015-04-01,4.38888888888889
"Seattle","Condominium",2015-04-01,2.30089695452649
"Los Angeles","Single Family Residence",2015-04-01,2.23813786929275
"San Francisco","Single Family Residence",2015-04-01,3.5740878629933
"Seattle","Single Family Residence",2015-04-01,1.63398692810458
"Los Angeles","1 Bedroom",2015-05-01,2.61142857142857
"San Francisco","1 Bedroom",2015-05-01,4.85714285714286
"Seattle","1 Bedroom",2015-05-01,2.59
"Los Angeles","2 Bedroom",2015-05-01,2.31183313152639
"San Francisco","2 Bedroom",2015-05-01,4.33333333333333
"Los Angeles","3 Bedroom",2015-05-01,2.12582192753663
"San Francisco","3 Bedroom",2015-05-01,3.80769230769231
"Seattle","3 Bedroom",2015-05-01,1.77033492822966
"Los Angeles","4 Bedroom",2015-05-01,1.73889042760098
"Seattle","4 Bedroom",2015-05-01,1.35714285714286
"New York","All Homes",2015-05-01,4.46584938704028
"Los Angeles","All Homes",2015-05-01,2.30673316708229
"San Francisco","All Homes",2015-05-01,4.07218644689867
"Seattle","All Homes",2015-05-01,1.95652173913043
"New York","Condominium",2015-05-01,4.8386445885079
"Los Angeles","Condominium",2015-05-01,2.33514492753623
"San Francisco","Condominium",2015-05-01,4.43907604865643
"Seattle","Condominium",2015-05-01,2.29968415640379
"Los Angeles","Single Family Residence",2015-05-01,2.27027027027027
"San Francisco","Single Family Residence",2015-05-01,3.57892027944776
"Seattle","Single Family Residence",2015-05-01,1.66358024691358
"Los Angeles","1 Bedroom",2015-06-01,2.63888888888889
"San Francisco","1 Bedroom",2015-06-01,4.91094147582697
"Seattle","1 Bedroom",2015-06-01,2.60815162454874
"Los Angeles","2 Bedroom",2015-06-01,2.32916666666667
"San Francisco","2 Bedroom",2015-06-01,4.36151079136691
"Los Angeles","3 Bedroom",2015-06-01,2.13952420637494
"San Francisco","3 Bedroom",2015-06-01,3.82971342383107
"Seattle","3 Bedroom",2015-06-01,1.80909090909091
"Los Angeles","4 Bedroom",2015-06-01,1.72413793103448
"Seattle","4 Bedroom",2015-06-01,1.38018433179724
"New York","All Homes",2015-06-01,4.46428571428571
"Los Angeles","All Homes",2015-06-01,2.31932086980536
"San Francisco","All Homes",2015-06-01,4.07098783511999
