"RegionName","City","HousingType","Time","Value","lon","lat"
"Admiral","Seattle","All Homes",2016-07-01,20.71,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2016-08-01,20.45,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2016-09-01,20.63,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2016-10-01,20.73,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2016-11-01,20.99,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2016-12-01,21.38,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2017-01-01,21.58,-122.3865604,47.5812134
"Admiral","Seattle","All Homes",2017-02-01,21.65,-122.3865604,47.5812134
"Alki","Seattle","All Homes",2010-10-01,19.35,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2010-11-01,19.35,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2010-12-01,19.44,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-01-01,19.48,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-02-01,19.34,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-03-01,19.23,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-04-01,19.25,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-05-01,19.1,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-06-01,18.93,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-07-01,18.73,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-08-01,18.72,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-09-01,18.71,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-10-01,18.88,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-11-01,19,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2011-12-01,18.96,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-01-01,19.03,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-02-01,19.07,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-03-01,19.29,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-04-01,19.56,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-05-01,19.62,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-06-01,19.75,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-07-01,19.58,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-08-01,19.68,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-09-01,19.75,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-10-01,19.93,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-11-01,20.22,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2012-12-01,20.12,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-01-01,20.31,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-02-01,20.47,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-03-01,20.54,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-04-01,20.66,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-05-01,20.74,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-06-01,20.75,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-07-01,20.8,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-08-01,20.88,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-09-01,20.74,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-10-01,20.81,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-11-01,20.59,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2013-12-01,20.43,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-01-01,20.45,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-02-01,20.73,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-03-01,21.15,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-04-01,21.37,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-05-01,21.69,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-06-01,21.58,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-07-01,21.01,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-08-01,20.52,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-09-01,20.09,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-10-01,19.88,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-11-01,20.07,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2014-12-01,20.16,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-01-01,20.14,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-02-01,20.48,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-03-01,20.2,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-04-01,20.7,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-05-01,20.43,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-06-01,20.12,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-07-01,19.81,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-08-01,19.83,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-09-01,20.08,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-10-01,20.47,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-11-01,20.59,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2015-12-01,19.92,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-01-01,19.89,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-02-01,20.07,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-03-01,20.29,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-04-01,20.56,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-05-01,20.6,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-06-01,20.42,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-07-01,20.15,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-08-01,20.1,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-09-01,20.43,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-10-01,20.59,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-11-01,20.92,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2016-12-01,21.13,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2017-01-01,21.2,-122.4106578,47.5754629
"Alki","Seattle","All Homes",2017-02-01,21.26,-122.4106578,47.5754629
"Annadale","New York","All Homes",2010-10-01,20.8,-74.1765324,40.5445496
"Annadale","New York","All Homes",2010-11-01,20.48,-74.1765324,40.5445496
"Annadale","New York","All Homes",2010-12-01,19.77,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-01-01,19.88,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-02-01,21.83,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-03-01,22.16,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-04-01,22.39,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-05-01,22.16,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-06-01,20.75,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-07-01,20.49,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-08-01,20.47,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-09-01,20.8,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-10-01,21.8,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-11-01,22.44,-74.1765324,40.5445496
"Annadale","New York","All Homes",2011-12-01,22.87,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-01-01,23.17,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-02-01,22.83,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-03-01,23.21,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-04-01,23.43,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-05-01,23.65,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-06-01,23.73,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-07-01,24.47,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-08-01,24.53,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-09-01,25.06,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-10-01,25.81,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-11-01,25.15,-74.1765324,40.5445496
"Annadale","New York","All Homes",2012-12-01,23.68,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-01-01,23.53,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-02-01,22.94,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-03-01,22.76,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-04-01,22.95,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-05-01,22.13,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-06-01,21.64,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-07-01,21.5,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-08-01,20.42,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-09-01,20.18,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-10-01,20.5,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-11-01,21.56,-74.1765324,40.5445496
"Annadale","New York","All Homes",2013-12-01,22.39,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-01-01,23,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-02-01,22.81,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-03-01,22.33,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-04-01,22.37,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-05-01,22.31,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-06-01,22.63,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-07-01,20.45,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-08-01,20.97,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-09-01,21.01,-74.1765324,40.5445496
