"RegionName","HousingType","Time","Value"
"Seattle","Single Family Residence",2013-06-01,485000
"New York","1 Bedroom",2013-07-01,NA
"Los Angeles","1 Bedroom",2013-07-01,NA
"San Francisco","1 Bedroom",2013-07-01,650000
"Seattle","1 Bedroom",2013-07-01,249900
"Los Angeles","2 Bedroom",2013-07-01,NA
"San Francisco","2 Bedroom",2013-07-01,NA
"Seattle","2 Bedroom",2013-07-01,379314
"Los Angeles","3 Bedroom",2013-07-01,NA
"San Francisco","3 Bedroom",2013-07-01,NA
"Seattle","3 Bedroom",2013-07-01,459000
"Los Angeles","4 Bedroom",2013-07-01,NA
"San Francisco","4 Bedroom",2013-07-01,NA
"Seattle","4 Bedroom",2013-07-01,629475
"New York","5+ Bedroom",2013-07-01,575000
"Los Angeles","5+ Bedroom",2013-07-01,NA
"Seattle","5+ Bedroom",2013-07-01,679250
"New York","All Homes",2013-07-01,409000
"Los Angeles","All Homes",2013-07-01,NA
"San Francisco","All Homes",2013-07-01,NA
"Seattle","All Homes",2013-07-01,429000
"New York","Condominium",2013-07-01,NA
"Los Angeles","Condominium",2013-07-01,NA
"San Francisco","Condominium",2013-07-01,799000
"Seattle","Condominium",2013-07-01,329950
"New York","Single Family Residence",2013-07-01,425000
"Los Angeles","Single Family Residence",2013-07-01,NA
"San Francisco","Single Family Residence",2013-07-01,NA
"Seattle","Single Family Residence",2013-07-01,489000
"New York","1 Bedroom",2013-08-01,NA
"Los Angeles","1 Bedroom",2013-08-01,NA
"San Francisco","1 Bedroom",2013-08-01,649000
"Seattle","1 Bedroom",2013-08-01,245000
"Los Angeles","2 Bedroom",2013-08-01,NA
"San Francisco","2 Bedroom",2013-08-01,NA
"Seattle","2 Bedroom",2013-08-01,379925
"Los Angeles","3 Bedroom",2013-08-01,NA
"San Francisco","3 Bedroom",2013-08-01,NA
"Seattle","3 Bedroom",2013-08-01,450000
"Los Angeles","4 Bedroom",2013-08-01,NA
"San Francisco","4 Bedroom",2013-08-01,NA
"Seattle","4 Bedroom",2013-08-01,620000
"New York","5+ Bedroom",2013-08-01,569000
"Los Angeles","5+ Bedroom",2013-08-01,NA
"Seattle","5+ Bedroom",2013-08-01,649900
"New York","All Homes",2013-08-01,410000
"Los Angeles","All Homes",2013-08-01,NA
"San Francisco","All Homes",2013-08-01,NA
"Seattle","All Homes",2013-08-01,425000
"New York","Condominium",2013-08-01,NA
"Los Angeles","Condominium",2013-08-01,NA
"San Francisco","Condominium",2013-08-01,799000
"Seattle","Condominium",2013-08-01,329925
"New York","Single Family Residence",2013-08-01,425000
"Los Angeles","Single Family Residence",2013-08-01,NA
"San Francisco","Single Family Residence",2013-08-01,NA
"Seattle","Single Family Residence",2013-08-01,489000
"New York","1 Bedroom",2013-09-01,NA
"Los Angeles","1 Bedroom",2013-09-01,NA
"San Francisco","1 Bedroom",2013-09-01,649500
"Seattle","1 Bedroom",2013-09-01,249900
"Los Angeles","2 Bedroom",2013-09-01,NA
"San Francisco","2 Bedroom",2013-09-01,NA
"Seattle","2 Bedroom",2013-09-01,379064
"Los Angeles","3 Bedroom",2013-09-01,NA
"San Francisco","3 Bedroom",2013-09-01,1049500
"Seattle","3 Bedroom",2013-09-01,450000
"Los Angeles","4 Bedroom",2013-09-01,NA
"San Francisco","4 Bedroom",2013-09-01,NA
"Seattle","4 Bedroom",2013-09-01,624950
"New York","5+ Bedroom",2013-09-01,575000
"Los Angeles","5+ Bedroom",2013-09-01,NA
"Seattle","5+ Bedroom",2013-09-01,664475
"New York","All Homes",2013-09-01,419000
"Los Angeles","All Homes",2013-09-01,NA
"San Francisco","All Homes",2013-09-01,NA
"Seattle","All Homes",2013-09-01,424950
"New York","Condominium",2013-09-01,NA
"Los Angeles","Condominium",2013-09-01,NA
"San Francisco","Condominium",2013-09-01,804950
"Seattle","Condominium",2013-09-01,326250
"New York","Single Family Residence",2013-09-01,425000
"Los Angeles","Single Family Residence",2013-09-01,NA
"San Francisco","Single Family Residence",2013-09-01,NA
"Seattle","Single Family Residence",2013-09-01,489000
"New York","1 Bedroom",2013-10-01,NA
"Los Angeles","1 Bedroom",2013-10-01,NA
"San Francisco","1 Bedroom",2013-10-01,645000
"Seattle","1 Bedroom",2013-10-01,250000
"Los Angeles","2 Bedroom",2013-10-01,NA
"San Francisco","2 Bedroom",2013-10-01,892000
"Seattle","2 Bedroom",2013-10-01,379500
"Los Angeles","3 Bedroom",2013-10-01,NA
"San Francisco","3 Bedroom",2013-10-01,1175000
"Seattle","3 Bedroom",2013-10-01,449950
"Los Angeles","4 Bedroom",2013-10-01,NA
"San Francisco","4 Bedroom",2013-10-01,NA
"Seattle","4 Bedroom",2013-10-01,629700
"New York","5+ Bedroom",2013-10-01,575000
"Los Angeles","5+ Bedroom",2013-10-01,NA
"Seattle","5+ Bedroom",2013-10-01,688000
"New York","All Homes",2013-10-01,419000
"Los Angeles","All Homes",2013-10-01,NA
"San Francisco","All Homes",2013-10-01,NA
"Seattle","All Homes",2013-10-01,425000
"New York","Condominium",2013-10-01,NA
"Los Angeles","Condominium",2013-10-01,NA
"San Francisco","Condominium",2013-10-01,825000
"Seattle","Condominium",2013-10-01,329950
"New York","Single Family Residence",2013-10-01,425000
"Los Angeles","Single Family Residence",2013-10-01,NA
"San Francisco","Single Family Residence",2013-10-01,NA
"Seattle","Single Family Residence",2013-10-01,489950
"New York","1 Bedroom",2013-11-01,NA
"Los Angeles","1 Bedroom",2013-11-01,NA
"San Francisco","1 Bedroom",2013-11-01,629500
"Seattle","1 Bedroom",2013-11-01,255900
"Los Angeles","2 Bedroom",2013-11-01,429000
"San Francisco","2 Bedroom",2013-11-01,895000
"Seattle","2 Bedroom",2013-11-01,364975
"Los Angeles","3 Bedroom",2013-11-01,499900
"San Francisco","3 Bedroom",2013-11-01,1179000
"Seattle","3 Bedroom",2013-11-01,450000
"Los Angeles","4 Bedroom",2013-11-01,650000
"San Francisco","4 Bedroom",2013-11-01,NA
"Seattle","4 Bedroom",2013-11-01,599950
"New York","5+ Bedroom",2013-11-01,588997
"Los Angeles","5+ Bedroom",2013-11-01,NA
"Seattle","5+ Bedroom",2013-11-01,694000
"New York","All Homes",2013-11-01,439999
"Los Angeles","All Homes",2013-11-01,549000
"San Francisco","All Homes",2013-11-01,859450
"Seattle","All Homes",2013-11-01,424950
"New York","Condominium",2013-11-01,NA
"Los Angeles","Condominium",2013-11-01,429900
"San Francisco","Condominium",2013-11-01,824999
"Seattle","Condominium",2013-11-01,329900
"New York","Single Family Residence",2013-11-01,429900
"Los Angeles","Single Family Residence",2013-11-01,599900
"San Francisco","Single Family Residence",2013-11-01,899000
"Seattle","Single Family Residence",2013-11-01,479900
"New York","1 Bedroom",2013-12-01,NA
"Los Angeles","1 Bedroom",2013-12-01,368500
"San Francisco","1 Bedroom",2013-12-01,625000
"Seattle","1 Bedroom",2013-12-01,249999.5
"Los Angeles","2 Bedroom",2013-12-01,419800
"San Francisco","2 Bedroom",2013-12-01,899000
"Seattle","2 Bedroom",2013-12-01,359000
"Los Angeles","3 Bedroom",2013-12-01,499000
"San Francisco","3 Bedroom",2013-12-01,1096500
"Seattle","3 Bedroom",2013-12-01,450000
"Los Angeles","4 Bedroom",2013-12-01,659000
"San Francisco","4 Bedroom",2013-12-01,NA
"Seattle","4 Bedroom",2013-12-01,599000
"New York","5+ Bedroom",2013-12-01,6e+05
"Los Angeles","5+ Bedroom",2013-12-01,NA
"Seattle","5+ Bedroom",2013-12-01,672450
"New York","All Homes",2013-12-01,439000
"Los Angeles","All Homes",2013-12-01,539000
"San Francisco","All Homes",2013-12-01,889500
"Seattle","All Homes",2013-12-01,415000
"New York","Condominium",2013-12-01,NA
"Los Angeles","Condominium",2013-12-01,420000
"San Francisco","Condominium",2013-12-01,850000
"Seattle","Condominium",2013-12-01,325000
"New York","Single Family Residence",2013-12-01,429000
"Los Angeles","Single Family Residence",2013-12-01,599900
"San Francisco","Single Family Residence",2013-12-01,899000
"Seattle","Single Family Residence",2013-12-01,475000
"New York","1 Bedroom",2014-01-01,NA
"Los Angeles","1 Bedroom",2014-01-01,369499.5
"San Francisco","1 Bedroom",2014-01-01,649000
"Seattle","1 Bedroom",2014-01-01,250000
"Los Angeles","2 Bedroom",2014-01-01,418000
"San Francisco","2 Bedroom",2014-01-01,899000
"Seattle","2 Bedroom",2014-01-01,359900
"Los Angeles","3 Bedroom",2014-01-01,495000
"San Francisco","3 Bedroom",2014-01-01,1099000
"Seattle","3 Bedroom",2014-01-01,450000
"Los Angeles","4 Bedroom",2014-01-01,650000
"San Francisco","4 Bedroom",2014-01-01,NA
"Seattle","4 Bedroom",2014-01-01,587450
"New York","5+ Bedroom",2014-01-01,599000
"Los Angeles","5+ Bedroom",2014-01-01,NA
"Seattle","5+ Bedroom",2014-01-01,635000
"New York","All Homes",2014-01-01,449000
"Los Angeles","All Homes",2014-01-01,529000
"San Francisco","All Homes",2014-01-01,850000
"Seattle","All Homes",2014-01-01,409000
"New York","Condominium",2014-01-01,NA
"Los Angeles","Condominium",2014-01-01,419500
"San Francisco","Condominium",2014-01-01,825000
"Seattle","Condominium",2014-01-01,332500
"New York","Single Family Residence",2014-01-01,430000
"Los Angeles","Single Family Residence",2014-01-01,585000
"San Francisco","Single Family Residence",2014-01-01,899000
"Seattle","Single Family Residence",2014-01-01,475000
"New York","1 Bedroom",2014-02-01,NA
"Los Angeles","1 Bedroom",2014-02-01,359950
"San Francisco","1 Bedroom",2014-02-01,650000
"Seattle","1 Bedroom",2014-02-01,252625
"Los Angeles","2 Bedroom",2014-02-01,429000
"San Francisco","2 Bedroom",2014-02-01,954499.5
"Seattle","2 Bedroom",2014-02-01,370000
"Los Angeles","3 Bedroom",2014-02-01,499000
"San Francisco","3 Bedroom",2014-02-01,999775
"Seattle","3 Bedroom",2014-02-01,450000
"Los Angeles","4 Bedroom",2014-02-01,662000
"San Francisco","4 Bedroom",2014-02-01,NA
"Seattle","4 Bedroom",2014-02-01,595000
"New York","5+ Bedroom",2014-02-01,599000
"Los Angeles","5+ Bedroom",2014-02-01,NA
"Seattle","5+ Bedroom",2014-02-01,637475
"New York","All Homes",2014-02-01,439000
"Los Angeles","All Homes",2014-02-01,540000
"San Francisco","All Homes",2014-02-01,889000
"Seattle","All Homes",2014-02-01,415000
"New York","Condominium",2014-02-01,NA
"Los Angeles","Condominium",2014-02-01,434500
"San Francisco","Condominium",2014-02-01,845000
"Seattle","Condominium",2014-02-01,329950
"New York","Single Family Residence",2014-02-01,429999
"Los Angeles","Single Family Residence",2014-02-01,597000
"San Francisco","Single Family Residence",2014-02-01,899475
"Seattle","Single Family Residence",2014-02-01,475500
"New York","1 Bedroom",2014-03-01,NA
"Los Angeles","1 Bedroom",2014-03-01,349000
"San Francisco","1 Bedroom",2014-03-01,650000
"Seattle","1 Bedroom",2014-03-01,250000
"Los Angeles","2 Bedroom",2014-03-01,439994.5
"San Francisco","2 Bedroom",2014-03-01,899000
"Seattle","2 Bedroom",2014-03-01,376000
"Los Angeles","3 Bedroom",2014-03-01,499000
"San Francisco","3 Bedroom",2014-03-01,1150000
"Seattle","3 Bedroom",2014-03-01,455000
"Los Angeles","4 Bedroom",2014-03-01,648900
"San Francisco","4 Bedroom",2014-03-01,NA
"Seattle","4 Bedroom",2014-03-01,639500
"New York","5+ Bedroom",2014-03-01,599000
"Los Angeles","5+ Bedroom",2014-03-01,NA
"Seattle","5+ Bedroom",2014-03-01,675000
"New York","All Homes",2014-03-01,449992.5
"Los Angeles","All Homes",2014-03-01,539000
"San Francisco","All Homes",2014-03-01,890000
"Seattle","All Homes",2014-03-01,419000
"New York","Condominium",2014-03-01,NA
"Los Angeles","Condominium",2014-03-01,429900
"San Francisco","Condominium",2014-03-01,849000
"Seattle","Condominium",2014-03-01,329000
"New York","Single Family Residence",2014-03-01,429900
"Los Angeles","Single Family Residence",2014-03-01,599000
"San Francisco","Single Family Residence",2014-03-01,899000
"Seattle","Single Family Residence",2014-03-01,495000
"New York","1 Bedroom",2014-04-01,NA
"Los Angeles","1 Bedroom",2014-04-01,369000
"San Francisco","1 Bedroom",2014-04-01,695000
"Seattle","1 Bedroom",2014-04-01,259975
"Los Angeles","2 Bedroom",2014-04-01,455000
"San Francisco","2 Bedroom",2014-04-01,899000
"Seattle","2 Bedroom",2014-04-01,385000
"Los Angeles","3 Bedroom",2014-04-01,524900
"San Francisco","3 Bedroom",2014-04-01,1249500
"Seattle","3 Bedroom",2014-04-01,475000
"Los Angeles","4 Bedroom",2014-04-01,690000
"San Francisco","4 Bedroom",2014-04-01,NA
"Seattle","4 Bedroom",2014-04-01,669500
"New York","5+ Bedroom",2014-04-01,625000
"Los Angeles","5+ Bedroom",2014-04-01,NA
"Seattle","5+ Bedroom",2014-04-01,699911
"New York","All Homes",2014-04-01,469000
"Los Angeles","All Homes",2014-04-01,565000
"San Francisco","All Homes",2014-04-01,899000
"Seattle","All Homes",2014-04-01,428500
"New York","Condominium",2014-04-01,NA
"Los Angeles","Condominium",2014-04-01,439900
"San Francisco","Condominium",2014-04-01,875000
"Seattle","Condominium",2014-04-01,330000
"New York","Single Family Residence",2014-04-01,449000
"Los Angeles","Single Family Residence",2014-04-01,635000
"San Francisco","Single Family Residence",2014-04-01,975000
"Seattle","Single Family Residence",2014-04-01,514750
"New York","1 Bedroom",2014-05-01,NA
"Los Angeles","1 Bedroom",2014-05-01,365000
"San Francisco","1 Bedroom",2014-05-01,704999.5
"Seattle","1 Bedroom",2014-05-01,261400
"Los Angeles","2 Bedroom",2014-05-01,467000
"San Francisco","2 Bedroom",2014-05-01,899000
"Seattle","2 Bedroom",2014-05-01,379250
"Los Angeles","3 Bedroom",2014-05-01,529000
"San Francisco","3 Bedroom",2014-05-01,1299000
"Seattle","3 Bedroom",2014-05-01,475000
"Los Angeles","4 Bedroom",2014-05-01,7e+05
"San Francisco","4 Bedroom",2014-05-01,NA
"Seattle","4 Bedroom",2014-05-01,637000
"New York","5+ Bedroom",2014-05-01,650000
"Los Angeles","5+ Bedroom",2014-05-01,NA
"Seattle","5+ Bedroom",2014-05-01,680000
"New York","All Homes",2014-05-01,497000
"Los Angeles","All Homes",2014-05-01,574999
"San Francisco","All Homes",2014-05-01,913000
"Seattle","All Homes",2014-05-01,429900
"New York","Condominium",2014-05-01,NA
"Los Angeles","Condominium",2014-05-01,449000
"San Francisco","Condominium",2014-05-01,899000
"Seattle","Condominium",2014-05-01,331250
"New York","Single Family Residence",2014-05-01,459000
"Los Angeles","Single Family Residence",2014-05-01,649000
"San Francisco","Single Family Residence",2014-05-01,965000
"Seattle","Single Family Residence",2014-05-01,515000
"New York","1 Bedroom",2014-06-01,NA
"Los Angeles","1 Bedroom",2014-06-01,359000
"San Francisco","1 Bedroom",2014-06-01,699000
"Seattle","1 Bedroom",2014-06-01,275000
"Los Angeles","2 Bedroom",2014-06-01,469000
"San Francisco","2 Bedroom",2014-06-01,949000
"Seattle","2 Bedroom",2014-06-01,385000
"Los Angeles","3 Bedroom",2014-06-01,544000
"San Francisco","3 Bedroom",2014-06-01,1349500
"Seattle","3 Bedroom",2014-06-01,5e+05
"Los Angeles","4 Bedroom",2014-06-01,709950
"San Francisco","4 Bedroom",2014-06-01,NA
"Seattle","4 Bedroom",2014-06-01,650000
"New York","5+ Bedroom",2014-06-01,699000
"Los Angeles","5+ Bedroom",2014-06-01,NA
"Seattle","5+ Bedroom",2014-06-01,719000
"New York","All Homes",2014-06-01,535000
"Los Angeles","All Homes",2014-06-01,579000
"San Francisco","All Homes",2014-06-01,925000
"Seattle","All Homes",2014-06-01,450000
"New York","Condominium",2014-06-01,NA
"Los Angeles","Condominium",2014-06-01,449000
"San Francisco","Condominium",2014-06-01,899000
"Seattle","Condominium",2014-06-01,339000
"New York","Single Family Residence",2014-06-01,469900
"Los Angeles","Single Family Residence",2014-06-01,649000
"San Francisco","Single Family Residence",2014-06-01,949000
"Seattle","Single Family Residence",2014-06-01,548000
"New York","1 Bedroom",2014-07-01,NA
"Los Angeles","1 Bedroom",2014-07-01,374950
"San Francisco","1 Bedroom",2014-07-01,699000
"Seattle","1 Bedroom",2014-07-01,275000
"Los Angeles","2 Bedroom",2014-07-01,475000
"San Francisco","2 Bedroom",2014-07-01,949000
"Seattle","2 Bedroom",2014-07-01,389000
"Los Angeles","3 Bedroom",2014-07-01,549000
"San Francisco","3 Bedroom",2014-07-01,1200000
"Seattle","3 Bedroom",2014-07-01,499950
"Los Angeles","4 Bedroom",2014-07-01,7e+05
"San Francisco","4 Bedroom",2014-07-01,NA
"Seattle","4 Bedroom",2014-07-01,650000
"New York","5+ Bedroom",2014-07-01,689000
"Los Angeles","5+ Bedroom",2014-07-01,NA
"Seattle","5+ Bedroom",2014-07-01,727000
"New York","All Homes",2014-07-01,525000
"Los Angeles","All Homes",2014-07-01,589000
"San Francisco","All Homes",2014-07-01,899000
"Seattle","All Homes",2014-07-01,450000
"New York","Condominium",2014-07-01,NA
"Los Angeles","Condominium",2014-07-01,440000
"San Francisco","Condominium",2014-07-01,899000
"Seattle","Condominium",2014-07-01,339950
"New York","Single Family Residence",2014-07-01,475000
"Los Angeles","Single Family Residence",2014-07-01,650000
"San Francisco","Single Family Residence",2014-07-01,899000
"Seattle","Single Family Residence",2014-07-01,549000
"New York","1 Bedroom",2014-08-01,NA
"Los Angeles","1 Bedroom",2014-08-01,375000
"San Francisco","1 Bedroom",2014-08-01,695000
"Seattle","1 Bedroom",2014-08-01,279475
"Los Angeles","2 Bedroom",2014-08-01,469000
"San Francisco","2 Bedroom",2014-08-01,899000
"Seattle","2 Bedroom",2014-08-01,381750
"Los Angeles","3 Bedroom",2014-08-01,540253
"San Francisco","3 Bedroom",2014-08-01,1095000
"Seattle","3 Bedroom",2014-08-01,495000
"Los Angeles","4 Bedroom",2014-08-01,699962.5
"San Francisco","4 Bedroom",2014-08-01,NA
"Seattle","4 Bedroom",2014-08-01,640000
"New York","5+ Bedroom",2014-08-01,688500
"Los Angeles","5+ Bedroom",2014-08-01,NA
"Seattle","5+ Bedroom",2014-08-01,724450
"New York","All Homes",2014-08-01,525000
"Los Angeles","All Homes",2014-08-01,579000
"San Francisco","All Homes",2014-08-01,875000
"Seattle","All Homes",2014-08-01,445000
"New York","Condominium",2014-08-01,NA
"Los Angeles","Condominium",2014-08-01,441000
"San Francisco","Condominium",2014-08-01,875000
"Seattle","Condominium",2014-08-01,339950
"New York","Single Family Residence",2014-08-01,469000
"Los Angeles","Single Family Residence",2014-08-01,649000
"San Francisco","Single Family Residence",2014-08-01,875000
"Seattle","Single Family Residence",2014-08-01,529000
"New York","1 Bedroom",2014-09-01,NA
"Los Angeles","1 Bedroom",2014-09-01,379950
"San Francisco","1 Bedroom",2014-09-01,699000
"Seattle","1 Bedroom",2014-09-01,279900
"Los Angeles","2 Bedroom",2014-09-01,468950
"San Francisco","2 Bedroom",2014-09-01,933500
"Seattle","2 Bedroom",2014-09-01,399900
"Los Angeles","3 Bedroom",2014-09-01,540506
"San Francisco","3 Bedroom",2014-09-01,1148500
"Seattle","3 Bedroom",2014-09-01,499500
"Los Angeles","4 Bedroom",2014-09-01,718500
"San Francisco","4 Bedroom",2014-09-01,NA
"Seattle","4 Bedroom",2014-09-01,634975
"New York","5+ Bedroom",2014-09-01,669000
"Los Angeles","5+ Bedroom",2014-09-01,NA
"Seattle","5+ Bedroom",2014-09-01,767497.5
"New York","All Homes",2014-09-01,520000
"Los Angeles","All Homes",2014-09-01,579600
"San Francisco","All Homes",2014-09-01,925000
"Seattle","All Homes",2014-09-01,450000
"New York","Condominium",2014-09-01,NA
"Los Angeles","Condominium",2014-09-01,440000
"San Francisco","Condominium",2014-09-01,9e+05
"Seattle","Condominium",2014-09-01,339000
"New York","Single Family Residence",2014-09-01,465000
"Los Angeles","Single Family Residence",2014-09-01,649000
"San Francisco","Single Family Residence",2014-09-01,948500
"Seattle","Single Family Residence",2014-09-01,534950
"New York","1 Bedroom",2014-10-01,NA
"Los Angeles","1 Bedroom",2014-10-01,375000
"San Francisco","1 Bedroom",2014-10-01,727000
"Seattle","1 Bedroom",2014-10-01,280000
"Los Angeles","2 Bedroom",2014-10-01,469000
"San Francisco","2 Bedroom",2014-10-01,949000
"Seattle","2 Bedroom",2014-10-01,389975
"Los Angeles","3 Bedroom",2014-10-01,544000
"San Francisco","3 Bedroom",2014-10-01,1149500
"Seattle","3 Bedroom",2014-10-01,489925
"Los Angeles","4 Bedroom",2014-10-01,699999
"San Francisco","4 Bedroom",2014-10-01,NA
"Seattle","4 Bedroom",2014-10-01,650000
"New York","5+ Bedroom",2014-10-01,675000
"Los Angeles","5+ Bedroom",2014-10-01,NA
"Seattle","5+ Bedroom",2014-10-01,750000
"New York","All Homes",2014-10-01,535000
"Los Angeles","All Homes",2014-10-01,579000
"San Francisco","All Homes",2014-10-01,949000
"Seattle","All Homes",2014-10-01,450000
"New York","Condominium",2014-10-01,NA
"Los Angeles","Condominium",2014-10-01,449000
"San Francisco","Condominium",2014-10-01,932000
"Seattle","Condominium",2014-10-01,344974.5
"New York","Single Family Residence",2014-10-01,469500
"Los Angeles","Single Family Residence",2014-10-01,649000
"San Francisco","Single Family Residence",2014-10-01,949000
"Seattle","Single Family Residence",2014-10-01,525000
"New York","1 Bedroom",2014-11-01,NA
"Los Angeles","1 Bedroom",2014-11-01,359000
"San Francisco","1 Bedroom",2014-11-01,744000
"Seattle","1 Bedroom",2014-11-01,282000
"Los Angeles","2 Bedroom",2014-11-01,458000
"San Francisco","2 Bedroom",2014-11-01,989000
"Seattle","2 Bedroom",2014-11-01,384950
"Los Angeles","3 Bedroom",2014-11-01,529000
"San Francisco","3 Bedroom",2014-11-01,1197000
"Seattle","3 Bedroom",2014-11-01,482000
"Los Angeles","4 Bedroom",2014-11-01,709975
"San Francisco","4 Bedroom",2014-11-01,NA
"Seattle","4 Bedroom",2014-11-01,640000
"New York","5+ Bedroom",2014-11-01,629000
"Los Angeles","5+ Bedroom",2014-11-01,NA
"Seattle","5+ Bedroom",2014-11-01,748900
"New York","All Homes",2014-11-01,529000
"Los Angeles","All Homes",2014-11-01,569000
"San Francisco","All Homes",2014-11-01,945000
"Seattle","All Homes",2014-11-01,439999
"New York","Condominium",2014-11-01,NA
"Los Angeles","Condominium",2014-11-01,439900
"San Francisco","Condominium",2014-11-01,959000
"Seattle","Condominium",2014-11-01,344950
"New York","Single Family Residence",2014-11-01,459000
"Los Angeles","Single Family Residence",2014-11-01,633000
"San Francisco","Single Family Residence",2014-11-01,899000
"Seattle","Single Family Residence",2014-11-01,515000
"New York","1 Bedroom",2014-12-01,NA
"Los Angeles","1 Bedroom",2014-12-01,349000
"San Francisco","1 Bedroom",2014-12-01,704777
"Seattle","1 Bedroom",2014-12-01,275000
"Los Angeles","2 Bedroom",2014-12-01,439000
"San Francisco","2 Bedroom",2014-12-01,995000
"Seattle","2 Bedroom",2014-12-01,369925
"Los Angeles","3 Bedroom",2014-12-01,497863.5
"San Francisco","3 Bedroom",2014-12-01,1099000
"Seattle","3 Bedroom",2014-12-01,470000
"Los Angeles","4 Bedroom",2014-12-01,660000
"San Francisco","4 Bedroom",2014-12-01,NA
"Seattle","4 Bedroom",2014-12-01,632500
"New York","5+ Bedroom",2014-12-01,639000
"Los Angeles","5+ Bedroom",2014-12-01,NA
"Seattle","5+ Bedroom",2014-12-01,738000
"New York","All Homes",2014-12-01,540000
"Los Angeles","All Homes",2014-12-01,525000
"San Francisco","All Homes",2014-12-01,925000
"Seattle","All Homes",2014-12-01,429900
"New York","Condominium",2014-12-01,NA
"Los Angeles","Condominium",2014-12-01,429950
"San Francisco","Condominium",2014-12-01,995000
"Seattle","Condominium",2014-12-01,346000
"New York","Single Family Residence",2014-12-01,450000
"Los Angeles","Single Family Residence",2014-12-01,575000
"San Francisco","Single Family Residence",2014-12-01,888000
"Seattle","Single Family Residence",2014-12-01,499993
"New York","1 Bedroom",2015-01-01,NA
"Los Angeles","1 Bedroom",2015-01-01,358500
"San Francisco","1 Bedroom",2015-01-01,678500
"Seattle","1 Bedroom",2015-01-01,277250
"Los Angeles","2 Bedroom",2015-01-01,435000
"San Francisco","2 Bedroom",2015-01-01,998500
"Seattle","2 Bedroom",2015-01-01,399950
"Los Angeles","3 Bedroom",2015-01-01,499000
"San Francisco","3 Bedroom",2015-01-01,1195000
"Seattle","3 Bedroom",2015-01-01,485000
"Los Angeles","4 Bedroom",2015-01-01,675000
"San Francisco","4 Bedroom",2015-01-01,NA
"Seattle","4 Bedroom",2015-01-01,639000
"New York","5+ Bedroom",2015-01-01,650000
"Los Angeles","5+ Bedroom",2015-01-01,992500
"Seattle","5+ Bedroom",2015-01-01,740000
"New York","All Homes",2015-01-01,585000
"Los Angeles","All Homes",2015-01-01,535000
"San Francisco","All Homes",2015-01-01,950000
"Seattle","All Homes",2015-01-01,435000
"New York","Condominium",2015-01-01,NA
"Los Angeles","Condominium",2015-01-01,429000
"San Francisco","Condominium",2015-01-01,995000
"Seattle","Condominium",2015-01-01,350000
"New York","Single Family Residence",2015-01-01,459888
"Los Angeles","Single Family Residence",2015-01-01,589950
"San Francisco","Single Family Residence",2015-01-01,899000
"Seattle","Single Family Residence",2015-01-01,524950
"New York","1 Bedroom",2015-02-01,NA
"Los Angeles","1 Bedroom",2015-02-01,411000
"San Francisco","1 Bedroom",2015-02-01,770000
"Seattle","1 Bedroom",2015-02-01,296950
"Los Angeles","2 Bedroom",2015-02-01,455000
"San Francisco","2 Bedroom",2015-02-01,999000
"Seattle","2 Bedroom",2015-02-01,408000
"Los Angeles","3 Bedroom",2015-02-01,529000
"San Francisco","3 Bedroom",2015-02-01,1325000
"Seattle","3 Bedroom",2015-02-01,5e+05
"Los Angeles","4 Bedroom",2015-02-01,725000
"San Francisco","4 Bedroom",2015-02-01,NA
"Seattle","4 Bedroom",2015-02-01,657250
"New York","5+ Bedroom",2015-02-01,629000
"Los Angeles","5+ Bedroom",2015-02-01,1e+06
"Seattle","5+ Bedroom",2015-02-01,759965
"New York","All Homes",2015-02-01,559000
"Los Angeles","All Homes",2015-02-01,574999.5
"San Francisco","All Homes",2015-02-01,998000
"Seattle","All Homes",2015-02-01,449991
"New York","Condominium",2015-02-01,NA
"Los Angeles","Condominium",2015-02-01,459000
"San Francisco","Condominium",2015-02-01,1050000
"Seattle","Condominium",2015-02-01,359900
"New York","Single Family Residence",2015-02-01,459000
"Los Angeles","Single Family Residence",2015-02-01,639000
"San Francisco","Single Family Residence",2015-02-01,989000
"Seattle","Single Family Residence",2015-02-01,534975
"New York","1 Bedroom",2015-03-01,NA
"Los Angeles","1 Bedroom",2015-03-01,409000
"San Francisco","1 Bedroom",2015-03-01,772500
"Seattle","1 Bedroom",2015-03-01,317000
"Los Angeles","2 Bedroom",2015-03-01,479937
"San Francisco","2 Bedroom",2015-03-01,998000
"Seattle","2 Bedroom",2015-03-01,414990
"Los Angeles","3 Bedroom",2015-03-01,549000
"San Francisco","3 Bedroom",2015-03-01,1300000
"Seattle","3 Bedroom",2015-03-01,525000
"Los Angeles","4 Bedroom",2015-03-01,749000
"San Francisco","4 Bedroom",2015-03-01,NA
"Seattle","4 Bedroom",2015-03-01,675000
"New York","5+ Bedroom",2015-03-01,639000
"Los Angeles","5+ Bedroom",2015-03-01,1100000
"Seattle","5+ Bedroom",2015-03-01,749950
"New York","All Homes",2015-03-01,560000
"Los Angeles","All Homes",2015-03-01,599000
"San Francisco","All Homes",2015-03-01,998000
"Seattle","All Homes",2015-03-01,475000
"New York","Condominium",2015-03-01,685000
"Los Angeles","Condominium",2015-03-01,484242
"San Francisco","Condominium",2015-03-01,1050000
"Seattle","Condominium",2015-03-01,370000
"New York","Single Family Residence",2015-03-01,465000
"Los Angeles","Single Family Residence",2015-03-01,659000
