"RegionName","HousingType","Time","Value"
"Los Angeles","Condominium",2014-01-01,NA
"San Francisco","Condominium",2014-01-01,3850
"Seattle","Condominium",2014-01-01,1795
"New York","Single Family Residence",2014-01-01,2550
"Los Angeles","Single Family Residence",2014-01-01,2795
"San Francisco","Single Family Residence",2014-01-01,4152.5
"Seattle","Single Family Residence",2014-01-01,2197.5
"New York","1 Bedroom",2014-02-01,2600
"Los Angeles","1 Bedroom",2014-02-01,1495
"San Francisco","1 Bedroom",2014-02-01,3000
"Seattle","1 Bedroom",2014-02-01,1495
"New York","2 Bedroom",2014-02-01,3095
"Los Angeles","2 Bedroom",2014-02-01,2115
"San Francisco","2 Bedroom",2014-02-01,4112
"New York","3 Bedroom",2014-02-01,NA
"Los Angeles","3 Bedroom",2014-02-01,2500
"San Francisco","3 Bedroom",2014-02-01,NA
"Seattle","3 Bedroom",2014-02-01,2157.5
"New York","4 Bedroom",2014-02-01,NA
"Los Angeles","4 Bedroom",2014-02-01,2795
"Seattle","4 Bedroom",2014-02-01,2150
"New York","5+ Bedroom",2014-02-01,NA
"New York","All Homes",2014-02-01,2900
"Los Angeles","All Homes",2014-02-01,NA
"San Francisco","All Homes",2014-02-01,3800
"Seattle","All Homes",2014-02-01,1895
"New York","Condominium",2014-02-01,3195
"Los Angeles","Condominium",2014-02-01,NA
"San Francisco","Condominium",2014-02-01,3795
"Seattle","Condominium",2014-02-01,1800
"New York","Single Family Residence",2014-02-01,2525
"Los Angeles","Single Family Residence",2014-02-01,2700
